ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0060271,cilium assembly,7/82,369/15305,0.0036101292772753833,0.25220877614568854,0.24041169460754933,ENSG00000130702/ENSG00000135407/ENSG00000141013/ENSG00000163482/ENSG00000170264/ENSG00000181085/ENSG00000188738,7
GO:0061512,protein localization to cilium,3/82,59/15305,0.0038830788032564643,0.25220877614568854,0.24041169460754933,ENSG00000141013/ENSG00000181085/ENSG00000188738,3
GO:0048488,synaptic vesicle endocytosis,3/82,60/15305,0.004071814993109092,0.25220877614568854,0.24041169460754933,ENSG00000106976/ENSG00000170835/ENSG00000180900,3
GO:0140238,presynaptic endocytosis,3/82,60/15305,0.004071814993109092,0.25220877614568854,0.24041169460754933,ENSG00000106976/ENSG00000170835/ENSG00000180900,3
GO:0098884,postsynaptic neurotransmitter receptor internalization,2/82,18/15305,0.00410358539651174,0.25220877614568854,0.24041169460754933,ENSG00000106976/ENSG00000180900,2
GO:0140239,postsynaptic endocytosis,2/82,18/15305,0.00410358539651174,0.25220877614568854,0.24041169460754933,ENSG00000106976/ENSG00000180900,2
GO:0035089,establishment of apical/basal cell polarity,2/82,19/15305,0.004570476031436498,0.25220877614568854,0.24041169460754933,ENSG00000101680/ENSG00000180900,2
GO:0044782,cilium organization,7/82,386/15305,0.004614185199821129,0.25220877614568854,0.24041169460754933,ENSG00000130702/ENSG00000135407/ENSG00000141013/ENSG00000163482/ENSG00000170264/ENSG00000181085/ENSG00000188738,7
GO:0051258,protein polymerization,6/82,290/15305,0.004615826796224168,0.25220877614568854,0.24041169460754933,ENSG00000105270/ENSG00000106976/ENSG00000128298/ENSG00000135407/ENSG00000158528/ENSG00000185133,6
GO:0099003,vesicle-mediated transport in synapse,5/82,206/15305,0.004965650696758968,0.25292834669340314,0.24109760719714857,ENSG00000106976/ENSG00000155974/ENSG00000168993/ENSG00000170835/ENSG00000180900,5
GO:0003341,cilium movement,4/82,130/15305,0.005215686196517616,0.25292834669340314,0.24109760719714857,ENSG00000141013/ENSG00000163482/ENSG00000182545/ENSG00000188738,4
GO:0060445,branching involved in salivary gland morphogenesis,2/82,21/15305,0.005574077208800507,0.25292834669340314,0.24109760719714857,ENSG00000101680/ENSG00000130702,2
GO:0061162,establishment of monopolar cell polarity,2/82,21/15305,0.005574077208800507,0.25292834669340314,0.24109760719714857,ENSG00000101680/ENSG00000180900,2
GO:0099590,neurotransmitter receptor internalization,2/82,21/15305,0.005574077208800507,0.25292834669340314,0.24109760719714857,ENSG00000106976/ENSG00000180900,2
GO:0030879,mammary gland development,4/82,134/15305,0.005802085661675199,0.25292834669340314,0.24109760719714857,ENSG00000070018/ENSG00000171209/ENSG00000180900/ENSG00000180914,4
GO:0030859,polarized epithelial cell differentiation,2/82,22/15305,0.006110274846912375,0.25292834669340314,0.24109760719714857,ENSG00000101680/ENSG00000180900,2
GO:0061339,establishment or maintenance of monopolar cell polarity,2/82,22/15305,0.006110274846912375,0.25292834669340314,0.24109760719714857,ENSG00000101680/ENSG00000180900,2
GO:0032271,regulation of protein polymerization,5/82,221/15305,0.006654634978343306,0.257186779227625,0.24515685127885656,ENSG00000105270/ENSG00000128298/ENSG00000135407/ENSG00000158528/ENSG00000185133,5
GO:0048754,branching morphogenesis of an epithelial tube,4/82,140/15305,0.006761751512520909,0.257186779227625,0.24515685127885656,ENSG00000070018/ENSG00000101680/ENSG00000130702/ENSG00000185630,4
GO:0036465,synaptic vesicle recycling,3/82,72/15305,0.006777982468663617,0.257186779227625,0.24515685127885656,ENSG00000106976/ENSG00000170835/ENSG00000180900,3
GO:2000243,positive regulation of reproductive process,3/82,73/15305,0.007041507297968641,0.25996483700068007,0.24780496522296475,ENSG00000180914/ENSG00000181085/ENSG00000182545,3
GO:1902904,negative regulation of supramolecular fiber organization,4/82,144/15305,0.007456768021617461,0.26214933706797344,0.2498872851607329,ENSG00000105270/ENSG00000135407/ENSG00000158528/ENSG00000185133,4
GO:0030317,flagellated sperm motility,3/82,76/15305,0.007868318316095834,0.26214933706797344,0.2498872851607329,ENSG00000141013/ENSG00000182545/ENSG00000188738,3
GO:0032272,negative regulation of protein polymerization,3/82,76/15305,0.007868318316095834,0.26214933706797344,0.2498872851607329,ENSG00000105270/ENSG00000135407/ENSG00000185133,3
GO:0097722,sperm motility,3/82,76/15305,0.007868318316095834,0.26214933706797344,0.2498872851607329,ENSG00000141013/ENSG00000182545/ENSG00000188738,3
GO:0060122,inner ear receptor cell stereocilium organization,2/82,26/15305,0.00847848911848661,0.2716518490316438,0.2589453165231898,ENSG00000164199/ENSG00000180900,2
GO:1990778,protein localization to cell periphery,6/82,331/15305,0.008644935357981004,0.2716518490316438,0.2589453165231898,ENSG00000070018/ENSG00000105270/ENSG00000130702/ENSG00000155974/ENSG00000168993/ENSG00000180900,6
GO:0035418,protein localization to synapse,3/82,79/15305,0.00875013276529453,0.2716518490316438,0.2589453165231898,ENSG00000155974/ENSG00000168993/ENSG00000180900,3
GO:0051494,negative regulation of cytoskeleton organization,4/82,153/15305,0.009189158851053444,0.2789420220119779,0.2658944911989032,ENSG00000105270/ENSG00000135407/ENSG00000158528/ENSG00000185133,4
GO:0097061,dendritic spine organization,3/82,82/15305,0.009687716766037769,0.2846272893303696,0.27131382977704194,ENSG00000004777/ENSG00000115183/ENSG00000158528,3
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,2/82,28/15305,0.009793179061879483,0.2846272893303696,0.27131382977704194,ENSG00000141013/ENSG00000163482,2
GO:0007589,body fluid secretion,3/82,83/15305,0.010012759001990446,0.2849464332649781,0.27161804573381976,ENSG00000170835/ENSG00000171209/ENSG00000180914,3
GO:0070528,protein kinase C signaling,2/82,29/15305,0.010482315587339362,0.2922212875980728,0.27855261829299227,ENSG00000103355/ENSG00000164199,2
GO:1990126,"retrograde transport, endosome to plasma membrane",2/82,30/15305,0.01119232624968964,0.30577435314152096,0.29147173833402285,ENSG00000155974/ENSG00000180900,2
GO:0045017,glycerolipid biosynthetic process,5/82,254/15305,0.011716942262095572,0.3072977637050466,0.29292389127159024,ENSG00000108474/ENSG00000132793/ENSG00000135407/ENSG00000162836/ENSG00000185133,5
GO:0006858,extracellular transport,2/82,31/15305,0.011922973262348074,0.3072977637050466,0.29292389127159024,ENSG00000141013/ENSG00000163482,2
GO:0060603,mammary gland duct morphogenesis,2/82,31/15305,0.011922973262348074,0.3072977637050466,0.29292389127159024,ENSG00000070018/ENSG00000180900,2
GO:0060294,cilium movement involved in cell motility,3/82,90/15305,0.01246557887944421,0.30794967275838675,0.29354530723751593,ENSG00000141013/ENSG00000182545/ENSG00000188738,3
GO:0106027,neuron projection organization,3/82,90/15305,0.01246557887944421,0.30794967275838675,0.29354530723751593,ENSG00000004777/ENSG00000115183/ENSG00000158528,3
GO:0007416,synapse assembly,4/82,168/15305,0.012624583949099311,0.30794967275838675,0.29354530723751593,ENSG00000158528/ENSG00000164050/ENSG00000170835/ENSG00000180914,4
GO:0061138,morphogenesis of a branching epithelium,4/82,171/15305,0.013397778471933207,0.31631176131380223,0.30151625856914027,ENSG00000070018/ENSG00000101680/ENSG00000130702/ENSG00000185630,4
GO:0007435,salivary gland morphogenesis,2/82,33/15305,0.013445234650729046,0.31631176131380223,0.30151625856914027,ENSG00000101680/ENSG00000130702,2
GO:0048839,inner ear development,4/82,172/15305,0.013662074610186186,0.31631176131380223,0.30151625856914027,ENSG00000139219/ENSG00000153291/ENSG00000164199/ENSG00000180900,4
GO:0098876,vesicle-mediated transport to the plasma membrane,3/82,94/15305,0.014008370338743786,0.318801623016729,0.30388965683262215,ENSG00000155974/ENSG00000168993/ENSG00000180900,3
GO:0001881,receptor recycling,2/82,34/15305,0.014236382872635775,0.318801623016729,0.30388965683262215,ENSG00000164715/ENSG00000180900,2
GO:0061564,axon development,7/82,488/15305,0.015619725432921299,0.33573594529234435,0.32003187510721276,ENSG00000038382/ENSG00000101680/ENSG00000130702/ENSG00000143494/ENSG00000164050/ENSG00000164715/ENSG00000184486,7
GO:0045880,positive regulation of smoothened signaling pathway,2/82,36/15305,0.01587756292192425,0.33573594529234435,0.32003187510721276,ENSG00000141013/ENSG00000163482,2
GO:0010975,regulation of neuron projection development,7/82,490/15305,0.015940520811922567,0.33573594529234435,0.32003187510721276,ENSG00000004777/ENSG00000135407/ENSG00000155974/ENSG00000158528/ENSG00000164050/ENSG00000184486/ENSG00000185133,7
GO:1902414,protein localization to cell junction,3/82,99/15305,0.016083127236944866,0.33573594529234435,0.32003187510721276,ENSG00000155974/ENSG00000168993/ENSG00000180900,3
GO:0072659,protein localization to plasma membrane,5/82,277/15305,0.016497020515475195,0.33573594529234435,0.32003187510721276,ENSG00000070018/ENSG00000105270/ENSG00000130702/ENSG00000155974/ENSG00000180900,5
GO:0007431,salivary gland development,2/82,37/15305,0.01672713968931074,0.33573594529234435,0.32003187510721276,ENSG00000101680/ENSG00000130702,2
GO:0001539,cilium or flagellum-dependent cell motility,3/82,101/15305,0.016958843503053996,0.33573594529234435,0.32003187510721276,ENSG00000141013/ENSG00000182545/ENSG00000188738,3
GO:0060285,cilium-dependent cell motility,3/82,101/15305,0.016958843503053996,0.33573594529234435,0.32003187510721276,ENSG00000141013/ENSG00000182545/ENSG00000188738,3
GO:0001763,morphogenesis of a branching structure,4/82,185/15305,0.017403395758488757,0.3385321363494541,0.32269727414986116,ENSG00000070018/ENSG00000101680/ENSG00000130702/ENSG00000185630,4
GO:1901998,toxin transport,2/82,38/15305,0.017595740615528,0.3385321363494541,0.32269727414986116,ENSG00000070018/ENSG00000106976,2
GO:0099504,synaptic vesicle cycle,4/82,187/15305,0.018030313834142213,0.3411888234864369,0.32522969457711526,ENSG00000106976/ENSG00000168993/ENSG00000170835/ENSG00000180900,4
GO:0031111,negative regulation of microtubule polymerization or depolymerization,2/82,39/15305,0.018483142707171545,0.3411888234864369,0.32522969457711526,ENSG00000105270/ENSG00000185133,2
GO:0060119,inner ear receptor cell development,2/82,39/15305,0.018483142707171545,0.3411888234864369,0.32522969457711526,ENSG00000164199/ENSG00000180900,2
GO:0032570,response to progesterone,2/82,42/15305,0.02125595284712851,0.3746611732063012,0.35713637301086126,ENSG00000126545/ENSG00000180914,2
GO:0044091,membrane biogenesis,2/82,42/15305,0.02125595284712851,0.3746611732063012,0.35713637301086126,ENSG00000105270/ENSG00000170835,2
GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,2/82,42/15305,0.02125595284712851,0.3746611732063012,0.35713637301086126,ENSG00000101680/ENSG00000180900,2
GO:0043583,ear development,4/82,198/15305,0.021729792713118503,0.3746611732063012,0.35713637301086126,ENSG00000139219/ENSG00000153291/ENSG00000164199/ENSG00000180900,4
GO:0046460,neutral lipid biosynthetic process,2/82,43/15305,0.02221636532189634,0.3746611732063012,0.35713637301086126,ENSG00000132793/ENSG00000135407,2
GO:0046463,acylglycerol biosynthetic process,2/82,43/15305,0.02221636532189634,0.3746611732063012,0.35713637301086126,ENSG00000132793/ENSG00000135407,2
GO:0060443,mammary gland morphogenesis,2/82,43/15305,0.02221636532189634,0.3746611732063012,0.35713637301086126,ENSG00000070018/ENSG00000180900,2
GO:0007595,lactation,2/82,44/15305,0.023194490628841047,0.38638627071947407,0.36831302834244384,ENSG00000171209/ENSG00000180914,2
GO:0060562,epithelial tube morphogenesis,5/82,306/15305,0.024180742720438998,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000101680/ENSG00000130702/ENSG00000180900/ENSG00000185630,5
GO:0035088,establishment or maintenance of apical/basal cell polarity,2/82,45/15305,0.024190116342246402,0.3864150252854685,0.36834043791178583,ENSG00000101680/ENSG00000180900,2
GO:0061245,establishment or maintenance of bipolar cell polarity,2/82,45/15305,0.024190116342246402,0.3864150252854685,0.36834043791178583,ENSG00000101680/ENSG00000180900,2
GO:0008544,epidermis development,5/82,309/15305,0.02508770252680446,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000143631/ENSG00000171346/ENSG00000180900/ENSG00000184486,5
GO:0035272,exocrine system development,2/82,46/15305,0.025203031755130938,0.3864150252854685,0.36834043791178583,ENSG00000101680/ENSG00000130702,2
GO:0098657,import into cell,4/82,212/15305,0.027067706612597404,0.3864150252854685,0.36834043791178583,ENSG00000106976/ENSG00000165238/ENSG00000180900/ENSG00000181085,4
GO:0061001,regulation of dendritic spine morphogenesis,2/82,48/15305,0.02727989737346166,0.3864150252854685,0.36834043791178583,ENSG00000004777/ENSG00000158528,2
GO:0043254,regulation of protein-containing complex assembly,6/82,430/15305,0.02774972248991058,0.3864150252854685,0.36834043791178583,ENSG00000105270/ENSG00000128298/ENSG00000135407/ENSG00000158528/ENSG00000181085/ENSG00000185133,6
GO:0045995,regulation of embryonic development,3/82,124/15305,0.02892786358288558,0.3864150252854685,0.36834043791178583,ENSG00000072133/ENSG00000101680/ENSG00000130702,3
GO:0000768,syncytium formation by plasma membrane fusion,2/82,50/15305,0.029423435750479468,0.3864150252854685,0.36834043791178583,ENSG00000115183/ENSG00000143494,2
GO:0140253,cell-cell fusion,2/82,50/15305,0.029423435750479468,0.3864150252854685,0.36834043791178583,ENSG00000115183/ENSG00000143494,2
GO:0031113,regulation of microtubule polymerization,2/82,51/15305,0.030519698379512423,0.3864150252854685,0.36834043791178583,ENSG00000105270/ENSG00000185133,2
GO:0046164,alcohol catabolic process,2/82,51/15305,0.030519698379512423,0.3864150252854685,0.36834043791178583,ENSG00000170835/ENSG00000185133,2
GO:0046474,glycerophospholipid biosynthetic process,4/82,222/15305,0.03132218952226056,0.3864150252854685,0.36834043791178583,ENSG00000108474/ENSG00000132793/ENSG00000162836/ENSG00000185133,4
GO:0006949,syncytium formation,2/82,52/15305,0.03163202189567895,0.3864150252854685,0.36834043791178583,ENSG00000115183/ENSG00000143494,2
GO:0021536,diencephalon development,2/82,52/15305,0.03163202189567895,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000184486,2
GO:0007409,axonogenesis,6/82,445/15305,0.03206145227471932,0.3864150252854685,0.36834043791178583,ENSG00000038382/ENSG00000101680/ENSG00000130702/ENSG00000164050/ENSG00000164715/ENSG00000184486,6
GO:0015850,organic hydroxy compound transport,4/82,224/15305,0.03221781835491724,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000170835/ENSG00000180914/ENSG00000181085,4
GO:0050803,regulation of synapse structure or activity,4/82,225/15305,0.03267125137354169,0.3864150252854685,0.36834043791178583,ENSG00000004777/ENSG00000106976/ENSG00000158528/ENSG00000180914,4
GO:0001658,branching involved in ureteric bud morphogenesis,2/82,53/15305,0.03276020729278032,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0060113,inner ear receptor cell differentiation,2/82,53/15305,0.03276020729278032,0.3864150252854685,0.36834043791178583,ENSG00000164199/ENSG00000180900,2
GO:0031333,negative regulation of protein-containing complex assembly,3/82,134/15305,0.035219892153842094,0.3864150252854685,0.36834043791178583,ENSG00000105270/ENSG00000135407/ENSG00000185133,3
GO:0002011,morphogenesis of an epithelial sheet,2/82,56/15305,0.036237969018336764,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000101680,2
GO:0032886,regulation of microtubule-based process,4/82,234/15305,0.03692127661492033,0.3864150252854685,0.36834043791178583,ENSG00000105270/ENSG00000181085/ENSG00000182545/ENSG00000185133,4
GO:0007605,sensory perception of sound,3/82,137/15305,0.03723465271532381,0.3864150252854685,0.36834043791178583,ENSG00000139219/ENSG00000164199/ENSG00000213892,3
GO:0035107,appendage morphogenesis,3/82,137/15305,0.03723465271532381,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000139219/ENSG00000185630,3
GO:0035108,limb morphogenesis,3/82,137/15305,0.03723465271532381,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000139219/ENSG00000185630,3
GO:0043087,regulation of GTPase activity,6/82,464/15305,0.038124808078792774,0.3864150252854685,0.36834043791178583,ENSG00000004777/ENSG00000114993/ENSG00000147799/ENSG00000157985/ENSG00000164050/ENSG00000180900,6
GO:0040014,regulation of multicellular organism growth,2/82,58/15305,0.038632210408786595,0.3864150252854685,0.36834043791178583,ENSG00000108557/ENSG00000184486,2
GO:0060675,ureteric bud morphogenesis,2/82,59/15305,0.03985147818441925,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0070268,cornification,2/82,59/15305,0.03985147818441925,0.3864150252854685,0.36834043791178583,ENSG00000143631/ENSG00000171346,2
GO:1902903,regulation of supramolecular fiber organization,5/82,351/15305,0.04012647799061176,0.3864150252854685,0.36834043791178583,ENSG00000105270/ENSG00000128298/ENSG00000135407/ENSG00000158528/ENSG00000185133,5
GO:0016358,dendrite development,4/82,241/15305,0.04043805954817704,0.3864150252854685,0.36834043791178583,ENSG00000004777/ENSG00000126500/ENSG00000155974/ENSG00000158528,4
GO:0045666,positive regulation of neuron differentiation,5/82,352/15305,0.040539243921443556,0.3864150252854685,0.36834043791178583,ENSG00000135407/ENSG00000140254/ENSG00000155974/ENSG00000158528/ENSG00000164050,5
GO:0016331,morphogenesis of embryonic epithelium,3/82,142/15305,0.0407216355745175,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000130702/ENSG00000180900,3
GO:0042490,mechanoreceptor differentiation,2/82,60/15305,0.04108525967377481,0.3864150252854685,0.36834043791178583,ENSG00000164199/ENSG00000180900,2
GO:0051937,catecholamine transport,2/82,60/15305,0.04108525967377481,0.3864150252854685,0.36834043791178583,ENSG00000180914/ENSG00000181085,2
GO:0072171,mesonephric tubule morphogenesis,2/82,60/15305,0.04108525967377481,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0001738,morphogenesis of a polarized epithelium,3/82,143/15305,0.04143826811608446,0.3864150252854685,0.36834043791178583,ENSG00000101680/ENSG00000130702/ENSG00000180900,3
GO:2000241,regulation of reproductive process,3/82,144/15305,0.042161278756392216,0.3864150252854685,0.36834043791178583,ENSG00000180914/ENSG00000181085/ENSG00000182545,3
GO:0061951,establishment of protein localization to plasma membrane,2/82,61/15305,0.04233336855878248,0.3864150252854685,0.36834043791178583,ENSG00000155974/ENSG00000180900,2
GO:0060997,dendritic spine morphogenesis,2/82,62/15305,0.04359562005780682,0.3864150252854685,0.36834043791178583,ENSG00000004777/ENSG00000158528,2
GO:0001895,retina homeostasis,2/82,64/15305,0.046161819388909446,0.3864150252854685,0.36834043791178583,ENSG00000163631/ENSG00000164199,2
GO:0010827,regulation of glucose transmembrane transport,2/82,64/15305,0.046161819388909446,0.3864150252854685,0.36834043791178583,ENSG00000105270/ENSG00000153291,2
GO:0006898,receptor-mediated endocytosis,4/82,253/15305,0.04689792647836182,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000106976/ENSG00000163631/ENSG00000180900,4
GO:0043900,regulation of multi-organism process,2/82,65/15305,0.04746540524318913,0.3864150252854685,0.36834043791178583,ENSG00000180914/ENSG00000182545,2
GO:0001503,ossification,5/82,372/15305,0.04934233605506967,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000139219/ENSG00000164050/ENSG00000164199/ENSG00000185630,5
GO:0070373,negative regulation of ERK1 and ERK2 cascade,2/82,67/15305,0.05011265560351096,0.3864150252854685,0.36834043791178583,ENSG00000072133/ENSG00000165238,2
GO:0072078,nephron tubule morphogenesis,2/82,67/15305,0.05011265560351096,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0007411,axon guidance,4/82,259/15305,0.05033190394868042,0.3864150252854685,0.36834043791178583,ENSG00000038382/ENSG00000101680/ENSG00000130702/ENSG00000164050,4
GO:0008654,phospholipid biosynthetic process,4/82,259/15305,0.05033190394868042,0.3864150252854685,0.36834043791178583,ENSG00000108474/ENSG00000132793/ENSG00000162836/ENSG00000185133,4
GO:0097485,neuron projection guidance,4/82,260/15305,0.0509174274556714,0.3864150252854685,0.36834043791178583,ENSG00000038382/ENSG00000101680/ENSG00000130702/ENSG00000164050,4
GO:0050954,sensory perception of mechanical stimulus,3/82,156/15305,0.05132893789299161,0.3864150252854685,0.36834043791178583,ENSG00000139219/ENSG00000164199/ENSG00000213892,3
GO:0035082,axoneme assembly,2/82,68/15305,0.05145596706265859,0.3864150252854685,0.36834043791178583,ENSG00000141013/ENSG00000188738,2
GO:0061180,mammary gland epithelium development,2/82,68/15305,0.05145596706265859,0.3864150252854685,0.36834043791178583,ENSG00000070018/ENSG00000180900,2
GO:1901616,organic hydroxy compound catabolic process,2/82,68/15305,0.05145596706265859,0.3864150252854685,0.36834043791178583,ENSG00000170835/ENSG00000185133,2
GO:0003353,positive regulation of cilium movement,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000182545,1
GO:0005984,disaccharide metabolic process,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000167531,1
GO:0007320,insemination,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000180914,1
GO:0031630,regulation of synaptic vesicle fusion to presynaptic active zone membrane,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000168993,1
GO:0046598,positive regulation of viral entry into host cell,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000184012,1
GO:0046929,negative regulation of neurotransmitter secretion,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000158528,1
GO:0060174,limb bud formation,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000139219,1
GO:0060272,embryonic skeletal joint morphogenesis,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000139219,1
GO:0060536,cartilage morphogenesis,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000070018,1
GO:0061299,retina vasculature morphogenesis in camera-type eye,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000101680,1
GO:0070471,uterine smooth muscle contraction,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000180914,1
GO:0075294,positive regulation by symbiont of entry into host,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000184012,1
GO:0090037,positive regulation of protein kinase C signaling,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000164199,1
GO:0097105,presynaptic membrane assembly,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000170835,1
GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000180900,1
GO:1902946,protein localization to early endosome,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000180900,1
GO:1904526,regulation of microtubule binding,1/82,10/15305,0.05231882586936021,0.3864150252854685,0.36834043791178583,ENSG00000141013,1
GO:0072088,nephron epithelium morphogenesis,2/82,69/15305,0.05281216978743637,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0007269,neurotransmitter secretion,3/82,160/15305,0.05458321461245243,0.3864150252854685,0.36834043791178583,ENSG00000158528/ENSG00000168993/ENSG00000180900,3
GO:0099643,signal release from synapse,3/82,160/15305,0.05458321461245243,0.3864150252854685,0.36834043791178583,ENSG00000158528/ENSG00000168993/ENSG00000180900,3
GO:0015844,monoamine transport,2/82,71/15305,0.055562558985371255,0.3864150252854685,0.36834043791178583,ENSG00000180914/ENSG00000181085,2
GO:0061333,renal tubule morphogenesis,2/82,71/15305,0.055562558985371255,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0072028,nephron morphogenesis,2/82,71/15305,0.055562558985371255,0.3864150252854685,0.36834043791178583,ENSG00000130702/ENSG00000185630,2
GO:0001967,suckling behavior,1/82,11/15305,0.05739956181435568,0.3864150252854685,0.36834043791178583,ENSG00000180914,1
GO:0010739,positive regulation of protein kinase A signaling,1/82,11/15305,0.05739956181435568,0.3864150252854685,0.36834043791178583,ENSG00000164199,1
GO:0014029,neural crest formation,1/82,11/15305,0.05739956181435568,0.3864150252854685,0.36834043791178583,ENSG00000070018,1
GO:0014061,regulation of norepinephrine secretion,1/82,11/15305,0.05739956181435568,0.3864150252854685,0.36834043791178583,ENSG00000180914,1
GO:0040015,negative regulation of multicellular organism growth,1/82,11/15305,0.05739956181435568,0.3864150252854685,0.36834043791178583,ENSG00000108557,1
GO:0042711,maternal behavior,1/82,11/15305,0.05739956181435568,0.3864150252854685,0.36834043791178583,ENSG00000180914,1
