NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	Details ...	102	-0.3920881	-1.434061	0.07020375	0.19854838	0.5894	2705	tags=33%, list=15%, signal=39%	
HALLMARK_HYPOXIA	HALLMARK_HYPOXIA	Details ...	193	-0.3721572	-1.4122492	0.10102636	0.20741706	0.6214	3348	tags=31%, list=19%, signal=38%	
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	Details ...	95	-0.42259863	-1.3980776	0.11883541	0.20866792	0.6426	3955	tags=46%, list=22%, signal=59%	
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	Details ...	195	-0.4073706	-1.3758149	0.12702541	0.21768035	0.6703	5950	tags=52%, list=33%, signal=78%	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Details ...	49	-0.43784308	-1.3236107	0.18707888	0.25947765	0.7391	2677	tags=41%, list=15%, signal=48%	
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	Details ...	153	-0.35588142	-1.3074362	0.1638697	0.2629886	0.7585	4644	tags=44%, list=26%, signal=59%	
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	Details ...	187	-0.29426208	-1.260405	0.13478349	0.30217817	0.8144	2870	tags=27%, list=16%, signal=32%	
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY		196	-0.3499745	-1.1945833	0.28179651	0.3656719	0.8747	5950	tags=48%, list=33%, signal=71%	
HALLMARK_SPERMATOGENESIS	HALLMARK_SPERMATOGENESIS		113	-0.28482378	-1.1935587	0.18494497	0.35027856	0.8754	2352	tags=24%, list=13%, signal=27%	
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE		198	-0.24904646	-1.101563	0.29717264	0.45514196	0.9388	3427	tags=28%, list=19%, signal=34%	
HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM		107	-0.2593508	-1.0954362	0.2946302	0.444984	0.9427	2573	tags=23%, list=14%, signal=27%	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING		103	-0.28974482	-1.038141	0.4249157	0.50680685	0.9664	5182	tags=44%, list=29%, signal=61%	
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING		32	-0.31415734	-1.0188138	0.42614567	0.5154852	0.9749	2281	tags=25%, list=13%, signal=29%	
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY		194	-0.24904191	-1.0134267	0.4367679	0.5040839	0.9767	5053	tags=33%, list=28%, signal=46%	
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM		188	-0.1948993	-0.8986035	0.64834064	0.6555399	0.9943	2708	tags=20%, list=15%, signal=24%	
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING		54	-0.22847585	-0.7856454	0.72812563	0.8132121	0.9996	5288	tags=35%, list=30%, signal=50%	
HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE		43	-0.2016152	-0.7706168	0.8493178	0.80923855	0.9997	4474	tags=30%, list=25%, signal=40%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		159	-0.1920609	-0.72999763	0.8272691	0.8413183	0.9999	5350	tags=35%, list=30%, signal=50%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB		198	-0.2029642	-0.7080066	0.7885269	0.8432957	0.9999	3103	tags=20%, list=17%, signal=24%	
HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEDGEHOG_SIGNALING		36	-0.19124189	-0.61172646	0.9452444	0.9213596	1.0	3456	tags=22%, list=19%, signal=28%	
HALLMARK_ANGIOGENESIS	HALLMARK_ANGIOGENESIS		36	-0.14697328	-0.45522875	0.9919517	0.9762729	1.0	3285	tags=17%, list=18%, signal=20%	
