ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0009855,determination of bilateral symmetry,7/237,133/17105,0.0025488700198133254,0.45186156869874566,0.44588240575863686,ENSG00000039139/ENSG00000129654/ENSG00000138002/ENSG00000158286/ENSG00000169126/ENSG00000187240/ENSG00000187535,7
GO:0009799,specification of symmetry,7/237,134/17105,0.002658370409467385,0.45186156869874566,0.44588240575863686,ENSG00000039139/ENSG00000129654/ENSG00000138002/ENSG00000158286/ENSG00000169126/ENSG00000187240/ENSG00000187535,7
GO:0035082,axoneme assembly,5/237,70/17105,0.00285034640743628,0.45186156869874566,0.44588240575863686,ENSG00000039139/ENSG00000129654/ENSG00000157423/ENSG00000169126/ENSG00000197748,5
GO:0050808,synapse organization,14/237,432/17105,0.0028954567161246425,0.45186156869874566,0.44588240575863686,ENSG00000069869/ENSG00000072110/ENSG00000117154/ENSG00000133026/ENSG00000147799/ENSG00000157168/ENSG00000162599/ENSG00000163531/ENSG00000164050/ENSG00000168137/ENSG00000175029/ENSG00000180914/ENSG00000184349/ENSG00000240764,14
GO:0060443,mammary gland morphogenesis,4/237,44/17105,0.003158972767062496,0.4655974861676001,0.45943656559558055,ENSG00000070018/ENSG00000106571/ENSG00000115461/ENSG00000117139,4
GO:0007224,smoothened signaling pathway,7/237,142/17105,0.0036697040349631016,0.5124065686714268,0.5056262567841127,ENSG00000072840/ENSG00000106571/ENSG00000138002/ENSG00000143816/ENSG00000163482/ENSG00000187240/ENSG00000187535,7
GO:0061436,establishment of skin barrier,3/237,25/17105,0.004822712224708303,0.6367132108088781,0.6282880374875235,ENSG00000143520/ENSG00000143631/ENSG00000158055,3
GO:0051225,spindle assembly,6/237,114/17105,0.0051105551658221894,0.6367132108088781,0.6282880374875235,ENSG00000104728/ENSG00000125459/ENSG00000167702/ENSG00000175265/ENSG00000181085/ENSG00000215252,6
GO:0007018,microtubule-based movement,12/237,367/17105,0.0052799437006390195,0.6367132108088781,0.6282880374875235,ENSG00000039139/ENSG00000047578/ENSG00000131697/ENSG00000135338/ENSG00000138002/ENSG00000157423/ENSG00000163482/ENSG00000167702/ENSG00000169126/ENSG00000187240/ENSG00000187535/ENSG00000197748,12
GO:0003341,cilium movement,7/237,155/17105,0.00590551893496006,0.6451905760196287,0.6366532277504381,ENSG00000039139/ENSG00000047578/ENSG00000131697/ENSG00000157423/ENSG00000163482/ENSG00000169126/ENSG00000197748,7
GO:0042073,intraciliary transport,4/237,53/17105,0.006185871144033824,0.6451905760196287,0.6366532277504381,ENSG00000135338/ENSG00000138002/ENSG00000187240/ENSG00000187535,4
GO:0033561,regulation of water loss via skin,3/237,28/17105,0.00666307090635173,0.6451905760196287,0.6366532277504381,ENSG00000143520/ENSG00000143631/ENSG00000158055,3
GO:0051647,nucleus localization,3/237,28/17105,0.00666307090635173,0.6451905760196287,0.6366532277504381,ENSG00000101104/ENSG00000116641/ENSG00000133026,3
GO:0022612,gland morphogenesis,6/237,123/17105,0.007352461387938982,0.6451905760196287,0.6366532277504381,ENSG00000070018/ENSG00000101680/ENSG00000106571/ENSG00000115461/ENSG00000117139/ENSG00000130702,6
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,3/237,29/17105,0.007356890066894386,0.6451905760196287,0.6366532277504381,ENSG00000039139/ENSG00000047578/ENSG00000163482,3
GO:0060541,respiratory system development,8/237,203/17105,0.007470562770668113,0.6451905760196287,0.6366532277504381,ENSG00000070018/ENSG00000101680/ENSG00000106571/ENSG00000115461/ENSG00000129654/ENSG00000130702/ENSG00000151090/ENSG00000157423,8
GO:0007409,axonogenesis,14/237,482/17105,0.007487776256682424,0.6451905760196287,0.6366532277504381,ENSG00000072832/ENSG00000101680/ENSG00000106070/ENSG00000106571/ENSG00000116641/ENSG00000130702/ENSG00000132821/ENSG00000133026/ENSG00000163531/ENSG00000164050/ENSG00000165731/ENSG00000179242/ENSG00000184349/ENSG00000196923,14
GO:0046598,positive regulation of viral entry into host cell,2/237,10/17105,0.00799475607813836,0.6451905760196287,0.6366532277504381,ENSG00000154370/ENSG00000184012,2
GO:0075294,positive regulation by symbiont of entry into host,2/237,10/17105,0.00799475607813836,0.6451905760196287,0.6366532277504381,ENSG00000154370/ENSG00000184012,2
GO:0030947,regulation of vascular endothelial growth factor receptor signaling pathway,3/237,30/17105,0.008091891252777815,0.6451905760196287,0.6366532277504381,ENSG00000069869/ENSG00000072134/ENSG00000106070,3
GO:0030326,embryonic limb morphogenesis,6/237,127/17105,0.008548041557773443,0.6451905760196287,0.6366532277504381,ENSG00000070018/ENSG00000106571/ENSG00000143816/ENSG00000185630/ENSG00000187240/ENSG00000187535,6
GO:0035113,embryonic appendage morphogenesis,6/237,127/17105,0.008548041557773443,0.6451905760196287,0.6366532277504381,ENSG00000070018/ENSG00000106571/ENSG00000143816/ENSG00000185630/ENSG00000187240/ENSG00000187535,6
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,7/237,167/17105,0.00875494185326296,0.6451905760196287,0.6366532277504381,ENSG00000117154/ENSG00000132821/ENSG00000165731/ENSG00000169851/ENSG00000179242/ENSG00000196090/ENSG00000240764,7
GO:0035721,intraciliary retrograde transport,2/237,11/17105,0.00968266307061702,0.6504198274737611,0.6418132842372067,ENSG00000187240/ENSG00000187535,2
GO:0006858,extracellular transport,3/237,32/17105,0.009687496757189365,0.6504198274737611,0.6418132842372067,ENSG00000039139/ENSG00000047578/ENSG00000163482,3
GO:0048730,epidermis morphogenesis,3/237,32/17105,0.009687496757189365,0.6504198274737611,0.6418132842372067,ENSG00000115461/ENSG00000143520/ENSG00000164379,3
GO:0061512,protein localization to cilium,4/237,61/17105,0.010119358258147415,0.6504198274737611,0.6418132842372067,ENSG00000131697/ENSG00000181085/ENSG00000187240/ENSG00000187535,4
GO:0021670,lateral ventricle development,2/237,12/17105,0.011513835785301577,0.6504198274737611,0.6418132842372067,ENSG00000039139/ENSG00000133026,2
GO:0021819,layer formation in cerebral cortex,2/237,12/17105,0.011513835785301577,0.6504198274737611,0.6418132842372067,ENSG00000106571/ENSG00000166780,2
GO:0035845,photoreceptor cell outer segment organization,2/237,12/17105,0.011513835785301577,0.6504198274737611,0.6418132842372067,ENSG00000131697/ENSG00000187535,2
GO:0001657,ureteric bud development,5/237,98/17105,0.011723817233494329,0.6504198274737611,0.6418132842372067,ENSG00000106571/ENSG00000129654/ENSG00000130702/ENSG00000165731/ENSG00000185630,5
GO:0072163,mesonephric epithelium development,5/237,99/17105,0.012211941908083506,0.6504198274737611,0.6418132842372067,ENSG00000106571/ENSG00000129654/ENSG00000130702/ENSG00000165731/ENSG00000185630,5
GO:0072164,mesonephric tubule development,5/237,99/17105,0.012211941908083506,0.6504198274737611,0.6418132842372067,ENSG00000106571/ENSG00000129654/ENSG00000130702/ENSG00000165731/ENSG00000185630,5
GO:0021522,spinal cord motor neuron differentiation,3/237,35/17105,0.012401431479195191,0.6504198274737611,0.6418132842372067,ENSG00000106571/ENSG00000138002/ENSG00000187240,3
GO:0097009,energy homeostasis,3/237,35/17105,0.012401431479195191,0.6504198274737611,0.6418132842372067,ENSG00000118473/ENSG00000154803/ENSG00000162409,3
GO:0048736,appendage development,7/237,181/17105,0.013227476840031253,0.6504198274737611,0.6418132842372067,ENSG00000070018/ENSG00000106571/ENSG00000138002/ENSG00000143816/ENSG00000185630/ENSG00000187240/ENSG00000187535,7
GO:0060173,limb development,7/237,181/17105,0.013227476840031253,0.6504198274737611,0.6418132842372067,ENSG00000070018/ENSG00000106571/ENSG00000138002/ENSG00000143816/ENSG00000185630/ENSG00000187240/ENSG00000187535,7
GO:0001578,microtubule bundle formation,5/237,101/17105,0.013229192785124596,0.6504198274737611,0.6418132842372067,ENSG00000039139/ENSG00000129654/ENSG00000157423/ENSG00000169126/ENSG00000197748,5
GO:0007171,activation of transmembrane receptor protein tyrosine kinase activity,2/237,13/17105,0.013484014516041034,0.6504198274737611,0.6418132842372067,ENSG00000157168/ENSG00000184349,2
GO:0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway,2/237,13/17105,0.013484014516041034,0.6504198274737611,0.6418132842372067,ENSG00000069869/ENSG00000072134,2
GO:0033605,positive regulation of catecholamine secretion,2/237,13/17105,0.013484014516041034,0.6504198274737611,0.6418132842372067,ENSG00000164326/ENSG00000180914,2
GO:1901722,regulation of cell proliferation involved in kidney development,2/237,13/17105,0.013484014516041034,0.6504198274737611,0.6418132842372067,ENSG00000131914/ENSG00000154803,2
GO:0001823,mesonephros development,5/237,103/17105,0.014302179362077653,0.6590186831577035,0.6502983573762409,ENSG00000106571/ENSG00000129654/ENSG00000130702/ENSG00000165731/ENSG00000185630,5
GO:0045777,positive regulation of blood pressure,3/237,37/17105,0.014428474610558168,0.6590186831577035,0.6502983573762409,ENSG00000112164/ENSG00000164326/ENSG00000180914,3
GO:0098840,protein transport along microtubule,4/237,68/17105,0.014655899851603659,0.6590186831577035,0.6502983573762409,ENSG00000135338/ENSG00000138002/ENSG00000187240/ENSG00000187535,4
GO:0099118,microtubule-based protein transport,4/237,68/17105,0.014655899851603659,0.6590186831577035,0.6502983573762409,ENSG00000135338/ENSG00000138002/ENSG00000187240/ENSG00000187535,4
GO:0060562,epithelial tube morphogenesis,10/237,326/17105,0.015784893586326912,0.6979553780754216,0.6887198306876321,ENSG00000070018/ENSG00000101680/ENSG00000106571/ENSG00000117139/ENSG00000130702/ENSG00000138002/ENSG00000158055/ENSG00000158286/ENSG00000165731/ENSG00000185630,10
GO:0031076,embryonic camera-type eye development,3/237,39/17105,0.016632133397009398,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000138002/ENSG00000187535,3
GO:0099111,microtubule-based transport,7/237,190/17105,0.01685267182333738,0.6987880486502008,0.6895414831245857,ENSG00000039139/ENSG00000047578/ENSG00000135338/ENSG00000138002/ENSG00000163482/ENSG00000187240/ENSG00000187535,7
GO:0050891,multicellular organismal water homeostasis,4/237,71/17105,0.016936606528748552,0.6987880486502008,0.6895414831245857,ENSG00000143520/ENSG00000143631/ENSG00000158055/ENSG00000198183,4
GO:0010721,negative regulation of cell development,10/237,330/17105,0.01703896223689484,0.6987880486502008,0.6895414831245857,ENSG00000072832/ENSG00000106571/ENSG00000131914/ENSG00000151090/ENSG00000154370/ENSG00000157168/ENSG00000166780/ENSG00000184349/ENSG00000185133/ENSG00000185630,10
GO:0060041,retina development in camera-type eye,6/237,149/17105,0.017706338939056283,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000101680/ENSG00000131697/ENSG00000133026/ENSG00000151090/ENSG00000165731,6
GO:0035735,intraciliary transport involved in cilium assembly,3/237,40/17105,0.017800652832161763,0.6987880486502008,0.6895414831245857,ENSG00000138002/ENSG00000187240/ENSG00000187535,3
GO:0035107,appendage morphogenesis,6/237,150/17105,0.01823784537739207,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000106571/ENSG00000143816/ENSG00000185630/ENSG00000187240/ENSG00000187535,6
GO:0035108,limb morphogenesis,6/237,150/17105,0.01823784537739207,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000106571/ENSG00000143816/ENSG00000185630/ENSG00000187240/ENSG00000187535,6
GO:0048754,branching morphogenesis of an epithelial tube,6/237,151/17105,0.018780188517431906,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000101680/ENSG00000106571/ENSG00000117139/ENSG00000130702/ENSG00000185630,6
GO:0021532,neural tube patterning,3/237,41/17105,0.019013806909485263,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000106571/ENSG00000187535,3
GO:0050768,negative regulation of neurogenesis,9/237,288/17105,0.01929291721413487,0.6987880486502008,0.6895414831245857,ENSG00000072832/ENSG00000106571/ENSG00000131914/ENSG00000151090/ENSG00000154370/ENSG00000157168/ENSG00000166780/ENSG00000185133/ENSG00000185630,9
GO:0048732,gland development,12/237,440/17105,0.020030893287553163,0.6987880486502008,0.6895414831245857,ENSG00000070018/ENSG00000070159/ENSG00000101680/ENSG00000106571/ENSG00000115461/ENSG00000117139/ENSG00000130702/ENSG00000157168/ENSG00000158125/ENSG00000171209/ENSG00000180914/ENSG00000185630,12
GO:1903522,regulation of blood circulation,9/237,290/17105,0.020075895491697353,0.6987880486502008,0.6895414831245857,ENSG00000112164/ENSG00000114923/ENSG00000115041/ENSG00000133019/ENSG00000151090/ENSG00000157087/ENSG00000158286/ENSG00000178342/ENSG00000180914,9
GO:0006750,glutathione biosynthetic process,2/237,16/17105,0.02018732492352096,0.6987880486502008,0.6895414831245857,ENSG00000131067/ENSG00000178814,2
GO:1904754,positive regulation of vascular associated smooth muscle cell migration,2/237,16/17105,0.02018732492352096,0.6987880486502008,0.6895414831245857,ENSG00000115461/ENSG00000116641,2
GO:0030900,forebrain development,11/237,390/17105,0.020430111653408457,0.6987880486502008,0.6895414831245857,ENSG00000039139/ENSG00000070018/ENSG00000090539/ENSG00000106571/ENSG00000116641/ENSG00000133026/ENSG00000157168/ENSG00000166780/ENSG00000170390/ENSG00000180914/ENSG00000187240,11
GO:0072001,renal system development,9/237,291/17105,0.020475895238590062,0.6987880486502008,0.6895414831245857,ENSG00000106571/ENSG00000129654/ENSG00000130702/ENSG00000131914/ENSG00000154803/ENSG00000162365/ENSG00000162599/ENSG00000165731/ENSG00000185630,9
GO:0070268,cornification,5/237,113/17105,0.02054484274207149,0.6987880486502008,0.6895414831245857,ENSG00000108244/ENSG00000143631/ENSG00000171346/ENSG00000204889/ENSG00000205426,5
GO:0050665,hydrogen peroxide biosynthetic process,2/237,17/17105,0.022672699479508014,0.7326694160209959,0.7229745224449845,ENSG00000140254/ENSG00000140274,2
GO:0098877,neurotransmitter receptor transport to plasma membrane,2/237,17/17105,0.022672699479508014,0.7326694160209959,0.7229745224449845,ENSG00000143740/ENSG00000155974,2
GO:0098969,neurotransmitter receptor transport to postsynaptic membrane,2/237,17/17105,0.022672699479508014,0.7326694160209959,0.7229745224449845,ENSG00000143740/ENSG00000155974,2
GO:1904355,positive regulation of telomere capping,2/237,17/17105,0.022672699479508014,0.7326694160209959,0.7229745224449845,ENSG00000085511/ENSG00000181085,2
GO:0045933,positive regulation of muscle contraction,3/237,44/17105,0.022921809849130288,0.7326694160209959,0.7229745224449845,ENSG00000133019/ENSG00000158286/ENSG00000180914,3
GO:0007389,pattern specification process,12/237,452/17105,0.0240751179079841,0.7513016448941766,0.7413602042779047,ENSG00000039139/ENSG00000070018/ENSG00000090539/ENSG00000106571/ENSG00000129654/ENSG00000138002/ENSG00000158055/ENSG00000158286/ENSG00000169126/ENSG00000185630/ENSG00000187240/ENSG00000187535,12
GO:0042594,response to starvation,7/237,205/17105,0.02436981738596113,0.7513016448941766,0.7413602042779047,ENSG00000006788/ENSG00000070540/ENSG00000154803/ENSG00000162409/ENSG00000163631/ENSG00000164326/ENSG00000167701,7
GO:0030104,water homeostasis,4/237,80/17105,0.025059017774027824,0.7513016448941766,0.7413602042779047,ENSG00000143520/ENSG00000143631/ENSG00000158055/ENSG00000198183,4
GO:0019184,nonribosomal peptide biosynthetic process,2/237,18/17105,0.02527709399490204,0.7513016448941766,0.7413602042779047,ENSG00000131067/ENSG00000178814,2
GO:0072189,ureter development,2/237,18/17105,0.02527709399490204,0.7513016448941766,0.7413602042779047,ENSG00000162599/ENSG00000165731,2
GO:1903540,establishment of protein localization to postsynaptic membrane,2/237,18/17105,0.02527709399490204,0.7513016448941766,0.7413602042779047,ENSG00000143740/ENSG00000155974,2
GO:0009267,cellular response to starvation,6/237,162/17105,0.025487051654909873,0.7513016448941766,0.7413602042779047,ENSG00000006788/ENSG00000070540/ENSG00000154803/ENSG00000162409/ENSG00000163631/ENSG00000164326,6
GO:0071805,potassium ion transmembrane transport,7/237,208/17105,0.026111140553621327,0.7541430149136574,0.7441639764676597,ENSG00000069869/ENSG00000104848/ENSG00000115041/ENSG00000135740/ENSG00000158286/ENSG00000178342/ENSG00000185052,7
GO:0021915,neural tube development,6/237,163/17105,0.02616635002012951,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000090539/ENSG00000106571/ENSG00000138002/ENSG00000158055/ENSG00000187535,6
GO:0021537,telencephalon development,8/237,258/17105,0.027691018055800994,0.7541430149136574,0.7441639764676597,ENSG00000039139/ENSG00000070018/ENSG00000106571/ENSG00000133026/ENSG00000157168/ENSG00000166780/ENSG00000170390/ENSG00000180914,8
GO:0035089,establishment of apical/basal cell polarity,2/237,19/17105,0.0279967625930505,0.7541430149136574,0.7441639764676597,ENSG00000101680/ENSG00000129654,2
GO:0036158,outer dynein arm assembly,2/237,19/17105,0.0279967625930505,0.7541430149136574,0.7441639764676597,ENSG00000039139/ENSG00000169126,2
GO:0060438,trachea development,2/237,19/17105,0.0279967625930505,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000157423,2
GO:0007595,lactation,3/237,48/17105,0.02875925490140632,0.7541430149136574,0.7441639764676597,ENSG00000158125/ENSG00000171209/ENSG00000180914,3
GO:0042461,photoreceptor cell development,3/237,48/17105,0.02875925490140632,0.7541430149136574,0.7441639764676597,ENSG00000131697/ENSG00000151090/ENSG00000187535,3
GO:0048593,camera-type eye morphogenesis,5/237,125/17105,0.030102284295190383,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000106571/ENSG00000138002/ENSG00000143816/ENSG00000151090,5
GO:0051271,negative regulation of cellular component movement,9/237,312/17105,0.0302619903378751,0.7541430149136574,0.7441639764676597,ENSG00000072110/ENSG00000090539/ENSG00000115461/ENSG00000154803/ENSG00000157168/ENSG00000166780/ENSG00000171444/ENSG00000181085/ENSG00000196090,9
GO:0051961,negative regulation of nervous system development,9/237,312/17105,0.0302619903378751,0.7541430149136574,0.7441639764676597,ENSG00000072832/ENSG00000106571/ENSG00000131914/ENSG00000151090/ENSG00000154370/ENSG00000157168/ENSG00000166780/ENSG00000185133/ENSG00000185630,9
GO:0021517,ventral spinal cord development,3/237,49/17105,0.030330148378397682,0.7541430149136574,0.7441639764676597,ENSG00000106571/ENSG00000138002/ENSG00000187240,3
GO:0030336,negative regulation of cell migration,8/237,263/17105,0.03054278827152373,0.7541430149136574,0.7441639764676597,ENSG00000090539/ENSG00000115461/ENSG00000154803/ENSG00000157168/ENSG00000166780/ENSG00000171444/ENSG00000181085/ENSG00000196090,8
GO:0010042,response to manganese ion,2/237,20/17105,0.030828039582010212,0.7541430149136574,0.7441639764676597,ENSG00000180902/ENSG00000184389,2
GO:0072111,cell proliferation involved in kidney development,2/237,20/17105,0.030828039582010212,0.7541430149136574,0.7441639764676597,ENSG00000131914/ENSG00000154803,2
GO:0001942,hair follicle development,4/237,87/17105,0.032754682395208186,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000127863/ENSG00000130702/ENSG00000164379,4
GO:0008544,epidermis development,12/237,475/17105,0.03346028133259614,0.7541430149136574,0.7441639764676597,ENSG00000108244/ENSG00000115461/ENSG00000127863/ENSG00000130702/ENSG00000138002/ENSG00000143520/ENSG00000143631/ENSG00000158055/ENSG00000164379/ENSG00000171346/ENSG00000204889/ENSG00000205426,12
GO:0043588,skin development,11/237,422/17105,0.03366981453447986,0.7541430149136574,0.7441639764676597,ENSG00000108244/ENSG00000115461/ENSG00000127863/ENSG00000130702/ENSG00000143520/ENSG00000143631/ENSG00000158055/ENSG00000164379/ENSG00000171346/ENSG00000204889/ENSG00000205426,11
GO:0010310,regulation of hydrogen peroxide metabolic process,2/237,21/17105,0.03376733796711082,0.7541430149136574,0.7441639764676597,ENSG00000140254/ENSG00000140274,2
GO:0061162,establishment of monopolar cell polarity,2/237,21/17105,0.03376733796711082,0.7541430149136574,0.7441639764676597,ENSG00000101680/ENSG00000129654,2
GO:0097306,cellular response to alcohol,4/237,88/17105,0.033954728009820336,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000162409/ENSG00000164808/ENSG00000184349,4
GO:0014033,neural crest cell differentiation,4/237,89/17105,0.03518011699620914,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000130702/ENSG00000157168/ENSG00000165731,4
GO:0022404,molting cycle process,4/237,89/17105,0.03518011699620914,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000127863/ENSG00000130702/ENSG00000164379,4
GO:0022405,hair cycle process,4/237,89/17105,0.03518011699620914,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000127863/ENSG00000130702/ENSG00000164379,4
GO:0030324,lung development,6/237,176/17105,0.03610897525009336,0.7541430149136574,0.7441639764676597,ENSG00000101680/ENSG00000106571/ENSG00000115461/ENSG00000129654/ENSG00000130702/ENSG00000151090,6
GO:0098773,skin epidermis development,4/237,90/17105,0.03643088754247494,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000127863/ENSG00000130702/ENSG00000164379,4
GO:0021513,spinal cord dorsal/ventral patterning,2/237,22/17105,0.03681114798906632,0.7541430149136574,0.7441639764676597,ENSG00000090539/ENSG00000106571,2
GO:0060487,lung epithelial cell differentiation,2/237,22/17105,0.03681114798906632,0.7541430149136574,0.7441639764676597,ENSG00000129654/ENSG00000151090,2
GO:0060972,left/right pattern formation,2/237,22/17105,0.03681114798906632,0.7541430149136574,0.7441639764676597,ENSG00000129654/ENSG00000138002,2
GO:0061339,establishment or maintenance of monopolar cell polarity,2/237,22/17105,0.03681114798906632,0.7541430149136574,0.7441639764676597,ENSG00000101680/ENSG00000129654,2
GO:1904738,vascular associated smooth muscle cell migration,2/237,22/17105,0.03681114798906632,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000116641,2
GO:1904752,regulation of vascular associated smooth muscle cell migration,2/237,22/17105,0.03681114798906632,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000116641,2
GO:0051703,intraspecies interaction between organisms,3/237,53/17105,0.03705578484108001,0.7541430149136574,0.7441639764676597,ENSG00000180914/ENSG00000184702/ENSG00000198183,3
GO:1901862,negative regulation of muscle tissue development,3/237,53/17105,0.03705578484108001,0.7541430149136574,0.7441639764676597,ENSG00000115461/ENSG00000144560/ENSG00000154803,3
GO:0060021,roof of mouth development,4/237,91/17105,0.037707069692551366,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000106571/ENSG00000138002/ENSG00000204248,4
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,8/237,276/17105,0.03888659735991819,0.7541430149136574,0.7441639764676597,ENSG00000117154/ENSG00000132821/ENSG00000165731/ENSG00000169851/ENSG00000179242/ENSG00000184349/ENSG00000196090/ENSG00000240764,8
GO:0009953,dorsal/ventral pattern formation,4/237,92/17105,0.03900868544221433,0.7541430149136574,0.7441639764676597,ENSG00000090539/ENSG00000106571/ENSG00000138002/ENSG00000187240,4
GO:0030323,respiratory tube development,6/237,180/17105,0.03959620697373443,0.7541430149136574,0.7441639764676597,ENSG00000101680/ENSG00000106571/ENSG00000115461/ENSG00000129654/ENSG00000130702/ENSG00000151090,6
GO:0000002,mitochondrial genome maintenance,2/237,23/17105,0.03995603568721774,0.7541430149136574,0.7441639764676597,ENSG00000125459/ENSG00000154803,2
GO:0006590,thyroid hormone generation,2/237,23/17105,0.03995603568721774,0.7541430149136574,0.7441639764676597,ENSG00000140254/ENSG00000140274,2
GO:0007097,nuclear migration,2/237,23/17105,0.03995603568721774,0.7541430149136574,0.7441639764676597,ENSG00000116641/ENSG00000133026,2
GO:0044458,motile cilium assembly,2/237,23/17105,0.03995603568721774,0.7541430149136574,0.7441639764676597,ENSG00000129654/ENSG00000132122,2
GO:0060444,branching involved in mammary gland duct morphogenesis,2/237,23/17105,0.03995603568721774,0.7541430149136574,0.7441639764676597,ENSG00000070018/ENSG00000117139,2
