NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	Details ...	30	-0.57923645	-1.5278531	0.09120837	1.0	1.0	4053	tags=57%, list=23%, signal=74%	
SABATES_COLORECTAL_ADENOMA_SIZE_UP	SABATES_COLORECTAL_ADENOMA_SIZE_UP	Details ...	19	-0.517282	-1.5266867	0.04893374	1.0	1.0	4514	tags=58%, list=26%, signal=78%	
SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP	Details ...	26	-0.4814851	-1.5234019	0.054302104	1.0	1.0	2148	tags=38%, list=12%, signal=44%	
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS	Details ...	39	-0.47850606	-1.5176464	0.042865306	1.0	1.0	3086	tags=46%, list=18%, signal=56%	
REACTOME_INTRAFLAGELLAR_TRANSPORT	REACTOME_INTRAFLAGELLAR_TRANSPORT	Details ...	49	-0.43297496	-1.4923728	0.059834007	1.0	1.0	3357	tags=41%, list=19%, signal=50%	
REACTOME_NEUREXINS_AND_NEUROLIGINS	REACTOME_NEUREXINS_AND_NEUROLIGINS	Details ...	54	-0.44016796	-1.4802926	0.045063574	1.0	1.0	3371	tags=43%, list=19%, signal=53%	
LI_WILMS_TUMOR	LI_WILMS_TUMOR	Details ...	26	-0.49872404	-1.4678729	0.071923584	1.0	1.0	3934	tags=50%, list=23%, signal=65%	
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	Details ...	38	-0.51794034	-1.4643269	0.111068115	1.0	1.0	4794	tags=58%, list=28%, signal=80%	
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT	MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT	Details ...	21	-0.653723	-1.4628692	0.14444005	1.0	1.0	3219	tags=57%, list=19%, signal=70%	
BROWNE_HCMV_INFECTION_12HR_DN	BROWNE_HCMV_INFECTION_12HR_DN		94	-0.39800194	-1.4609815	0.082076736	1.0	1.0	4756	tags=44%, list=27%, signal=60%	
PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN	PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_DN		21	-0.54641336	-1.4511666	0.09165085	1.0	1.0	5247	tags=71%, list=30%, signal=102%	
HOLLERN_PAPILLARY_BREAST_TUMOR	HOLLERN_PAPILLARY_BREAST_TUMOR		16	-0.5337165	-1.4490128	0.08125472	1.0	1.0	4263	tags=56%, list=25%, signal=75%	
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES		22	-0.43272766	-1.433564	0.057197332	1.0	1.0	1364	tags=23%, list=8%, signal=25%	
VALK_AML_CLUSTER_7	VALK_AML_CLUSTER_7		24	-0.46577212	-1.4222797	0.069323145	1.0	1.0	3031	tags=38%, list=18%, signal=45%	
REACTOME_SYNDECAN_INTERACTIONS	REACTOME_SYNDECAN_INTERACTIONS		27	-0.5419999	-1.4179707	0.1524864	1.0	1.0	3400	tags=41%, list=20%, signal=51%	
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2		410	-0.33533272	-1.4155555	0.0830069	1.0	1.0	4666	tags=41%, list=27%, signal=55%	
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN		20	-0.50173557	-1.4096884	0.102477476	1.0	1.0	3512	tags=55%, list=20%, signal=69%	
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP	ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_UP		16	-0.4641956	-1.4069003	0.061566483	1.0	1.0	2815	tags=44%, list=16%, signal=52%	
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED		44	-0.4607504	-1.4031526	0.09790341	1.0	1.0	5265	tags=45%, list=30%, signal=65%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES		82	-0.38927987	-1.4021701	0.07029685	1.0	1.0	3371	tags=38%, list=19%, signal=47%	
KAMMINGA_SENESCENCE	KAMMINGA_SENESCENCE		39	-0.39351523	-1.4015254	0.05162242	1.0	1.0	3832	tags=41%, list=22%, signal=53%	
WP_JOUBERT_SYNDROME	WP_JOUBERT_SYNDROME		75	-0.34525108	-1.3993708	0.061730698	1.0	1.0	3526	tags=32%, list=20%, signal=40%	
WP_HEDGEHOG_SIGNALING_PATHWAY_NETPATH	WP_HEDGEHOG_SIGNALING_PATHWAY_NETPATH		15	-0.53555214	-1.3974212	0.125387	1.0	1.0	4699	tags=67%, list=27%, signal=91%	
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	ANDERSEN_CHOLANGIOCARCINOMA_CLASS1		56	-0.38992956	-1.3911638	0.08550253	1.0	1.0	4335	tags=41%, list=25%, signal=55%	
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN		21	-0.42889044	-1.377594	0.09080882	1.0	1.0	1122	tags=24%, list=6%, signal=25%	
LE_SKI_TARGETS_UP	LE_SKI_TARGETS_UP		17	-0.5115443	-1.3752221	0.13807923	1.0	1.0	841	tags=24%, list=5%, signal=25%	
MCCLUNG_DELTA_FOSB_TARGETS_2WK	MCCLUNG_DELTA_FOSB_TARGETS_2WK		42	-0.41861585	-1.3746483	0.12460183	1.0	1.0	2433	tags=31%, list=14%, signal=36%	
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4		31	-0.43415508	-1.3711312	0.10780669	1.0	1.0	2012	tags=32%, list=12%, signal=36%	
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_UP		106	-0.33938995	-1.3616682	0.067028984	1.0	1.0	3353	tags=29%, list=19%, signal=36%	
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_DN		51	-0.45452583	-1.3614804	0.17931433	1.0	1.0	3939	tags=53%, list=23%, signal=68%	
NAKAMURA_CANCER_MICROENVIRONMENT_UP	NAKAMURA_CANCER_MICROENVIRONMENT_UP		24	-0.45325273	-1.3611442	0.10480515	1.0	1.0	6565	tags=75%, list=38%, signal=121%	
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP		334	-0.37150878	-1.3591754	0.14239666	1.0	1.0	4663	tags=48%, list=27%, signal=64%	
WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS	WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS		18	-0.46177185	-1.3586625	0.12727273	1.0	1.0	4436	tags=50%, list=26%, signal=67%	
NABA_BASEMENT_MEMBRANES	NABA_BASEMENT_MEMBRANES		40	-0.46508375	-1.3553842	0.17084548	1.0	1.0	3501	tags=38%, list=20%, signal=47%	
MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP	MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP		60	-0.3601821	-1.3506609	0.10723192	1.0	1.0	2875	tags=30%, list=17%, signal=36%	
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN	WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN		24	-0.45429152	-1.3473464	0.14648438	1.0	1.0	2365	tags=38%, list=14%, signal=43%	
WP_GABA_RECEPTOR_SIGNALING	WP_GABA_RECEPTOR_SIGNALING		24	-0.46402192	-1.3466256	0.11937872	1.0	1.0	4605	tags=50%, list=27%, signal=68%	
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP		18	-0.47682592	-1.3388227	0.154806	1.0	1.0	4392	tags=44%, list=25%, signal=59%	
TRAYNOR_RETT_SYNDROM_UP	TRAYNOR_RETT_SYNDROM_UP		38	-0.41703388	-1.3308204	0.15041038	1.0	1.0	3926	tags=32%, list=23%, signal=41%	
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2		23	-0.47171986	-1.3293691	0.15561175	1.0	1.0	1721	tags=35%, list=10%, signal=39%	
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS		58	-0.42883918	-1.324291	0.18505067	1.0	1.0	4388	tags=41%, list=25%, signal=55%	
WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA	WP_PKCGAMMA_CALCIUM_SIGNALING_PATHWAY_IN_ATAXIA		21	-0.4367932	-1.3226483	0.10456797	1.0	1.0	4267	tags=48%, list=25%, signal=63%	
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN		65	-0.3381431	-1.3224629	0.09174991	1.0	1.0	2471	tags=25%, list=14%, signal=29%	
ZWANG_EGF_PERSISTENTLY_DN	ZWANG_EGF_PERSISTENTLY_DN		58	-0.32596165	-1.3220056	0.068084344	1.0	1.0	3351	tags=34%, list=19%, signal=43%	
CAMPS_COLON_CANCER_COPY_NUMBER_DN	CAMPS_COLON_CANCER_COPY_NUMBER_DN		43	-0.34072253	-1.3213905	0.08595826	1.0	1.0	2163	tags=26%, list=12%, signal=29%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS		73	-0.34318823	-1.3205713	0.092624955	1.0	1.0	3324	tags=32%, list=19%, signal=39%	
FARMER_BREAST_CANCER_CLUSTER_4	FARMER_BREAST_CANCER_CLUSTER_4		19	-0.7095262	-1.3184395	0.20222045	1.0	1.0	4230	tags=84%, list=24%, signal=111%	
NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER	NIKOLSKY_MUTATED_AND_AMPLIFIED_IN_BREAST_CANCER		89	-0.36017045	-1.3141766	0.14536516	1.0	1.0	4320	tags=39%, list=25%, signal=52%	
MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3	MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3		31	-0.4306566	-1.3106498	0.14873888	1.0	1.0	5549	tags=65%, list=32%, signal=95%	
WP_GDNFRET_SIGNALLING_AXIS	WP_GDNFRET_SIGNALLING_AXIS		22	-0.44401598	-1.3101643	0.14220601	1.0	1.0	3086	tags=36%, list=18%, signal=44%	
MCCABE_HOXC6_TARGETS_DN	MCCABE_HOXC6_TARGETS_DN		19	-0.46022046	-1.3062459	0.17751479	1.0	1.0	4863	tags=58%, list=28%, signal=80%	
ZWANG_EGF_INTERVAL_UP	ZWANG_EGF_INTERVAL_UP		80	-0.3511591	-1.301785	0.12751801	1.0	1.0	5275	tags=46%, list=30%, signal=66%	
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3		351	-0.33031145	-1.300348	0.10248283	1.0	1.0	4074	tags=36%, list=24%, signal=46%	
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON		21	-0.57344496	-1.298114	0.25296363	1.0	1.0	3904	tags=48%, list=23%, signal=61%	
ZWANG_DOWN_BY_2ND_EGF_PULSE	ZWANG_DOWN_BY_2ND_EGF_PULSE		227	-0.28308865	-1.2966255	0.10744116	1.0	1.0	4185	tags=32%, list=24%, signal=42%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		60	-0.34884906	-1.2961359	0.10885886	1.0	1.0	3086	tags=37%, list=18%, signal=44%	
LIN_NPAS4_TARGETS_DN	LIN_NPAS4_TARGETS_DN		62	-0.33953127	-1.2947369	0.11838006	1.0	1.0	1639	tags=21%, list=9%, signal=23%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3		466	-0.31456023	-1.2928171	0.08644366	1.0	1.0	3688	tags=34%, list=21%, signal=42%	
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN	MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN		218	-0.37443474	-1.2891351	0.22077417	1.0	1.0	5098	tags=48%, list=29%, signal=67%	
CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP	CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP		15	-0.45236254	-1.2875706	0.1623884	1.0	1.0	2059	tags=27%, list=12%, signal=30%	
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS	WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS		17	-0.5779267	-1.2840616	0.26126662	1.0	1.0	3141	tags=53%, list=18%, signal=65%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		24	-0.40262097	-1.2838321	0.16849016	1.0	1.0	1900	tags=25%, list=11%, signal=28%	
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3		31	-0.4213788	-1.2836932	0.19321449	1.0	1.0	4175	tags=48%, list=24%, signal=64%	
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	WATANABE_COLON_CANCER_MSI_VS_MSS_DN		59	-0.35352615	-1.2832239	0.13607305	1.0	1.0	4581	tags=37%, list=26%, signal=51%	
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX		31	-0.36638433	-1.2822164	0.14150587	1.0	1.0	4477	tags=39%, list=26%, signal=52%	
PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY		46	-0.35623953	-1.2806048	0.14901027	1.0	1.0	2604	tags=24%, list=15%, signal=28%	
SENESE_HDAC1_TARGETS_DN	SENESE_HDAC1_TARGETS_DN		242	-0.31488198	-1.276223	0.17764282	1.0	1.0	3626	tags=33%, list=21%, signal=41%	
REACTOME_STIMULI_SENSING_CHANNELS	REACTOME_STIMULI_SENSING_CHANNELS		97	-0.30954653	-1.2744626	0.10425416	1.0	1.0	4236	tags=37%, list=24%, signal=49%	
CERVERA_SDHB_TARGETS_2	CERVERA_SDHB_TARGETS_2		108	-0.33445853	-1.2720258	0.15484698	1.0	1.0	4304	tags=37%, list=25%, signal=49%	
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	MIKKELSEN_MEF_LCP_WITH_H3K27ME3		50	-0.40496722	-1.2702712	0.18864535	1.0	1.0	5253	tags=48%, list=30%, signal=69%	
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES		17	-0.44946602	-1.268985	0.17431705	1.0	1.0	3759	tags=53%, list=22%, signal=68%	
PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY		46	-0.31047553	-1.2689016	0.120197795	1.0	1.0	4699	tags=39%, list=27%, signal=54%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		27	-0.36031842	-1.2685437	0.116905846	1.0	1.0	5467	tags=56%, list=32%, signal=81%	
NEWMAN_ERCC6_TARGETS_DN	NEWMAN_ERCC6_TARGETS_DN		34	-0.46909842	-1.2684932	0.23776358	1.0	1.0	3482	tags=38%, list=20%, signal=48%	
EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION	EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION		43	-0.39991686	-1.2664032	0.20319635	1.0	1.0	3601	tags=40%, list=21%, signal=50%	
SABATES_COLORECTAL_ADENOMA_UP	SABATES_COLORECTAL_ADENOMA_UP		122	-0.32690546	-1.2660471	0.1308299	1.0	1.0	3741	tags=34%, list=22%, signal=44%	
REACTOME_HEME_SIGNALING	REACTOME_HEME_SIGNALING		47	-0.32447416	-1.2659954	0.11956926	1.0	1.0	5996	tags=47%, list=35%, signal=71%	
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN	SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN		16	-0.46713176	-1.2628725	0.20146158	1.0	1.0	1907	tags=31%, list=11%, signal=35%	
MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3		288	-0.31684327	-1.2628233	0.14209686	1.0	1.0	3694	tags=34%, list=21%, signal=42%	
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE		18	-0.4675846	-1.2622402	0.19315931	1.0	1.0	3049	tags=39%, list=18%, signal=47%	
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE		64	-0.60922486	-1.257905	0.3051216	1.0	1.0	5723	tags=78%, list=33%, signal=116%	
KIM_MYC_AMPLIFICATION_TARGETS_DN	KIM_MYC_AMPLIFICATION_TARGETS_DN		94	-0.29753885	-1.2574601	0.13024656	1.0	1.0	3882	tags=33%, list=22%, signal=42%	
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME	WP_PRADERWILLI_AND_ANGELMAN_SYNDROME		51	-0.33825463	-1.2572873	0.15241496	1.0	1.0	1866	tags=24%, list=11%, signal=26%	
HATADA_METHYLATED_IN_LUNG_CANCER_UP	HATADA_METHYLATED_IN_LUNG_CANCER_UP		326	-0.29141927	-1.2570292	0.14606328	1.0	1.0	4343	tags=35%, list=25%, signal=46%	
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING		16	-0.4481353	-1.2568572	0.19206049	1.0	1.0	2012	tags=25%, list=12%, signal=28%	
TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP	TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP		61	-0.32140893	-1.2546552	0.15594795	1.0	1.0	4190	tags=34%, list=24%, signal=45%	
BIOCARTA_PITX2_PATHWAY	BIOCARTA_PITX2_PATHWAY		16	-0.40686917	-1.2545137	0.1735064	1.0	1.0	2281	tags=25%, list=13%, signal=29%	
POOLA_INVASIVE_BREAST_CANCER_DN	POOLA_INVASIVE_BREAST_CANCER_DN		125	-0.3759673	-1.2540629	0.20789947	1.0	1.0	5159	tags=47%, list=30%, signal=67%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		22	-0.42118886	-1.249622	0.19063734	1.0	1.0	1924	tags=27%, list=11%, signal=31%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM		369	-0.28841612	-1.2496011	0.12524152	1.0	1.0	3372	tags=30%, list=19%, signal=36%	
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3		282	-0.3043193	-1.2494483	0.123672366	1.0	1.0	3694	tags=34%, list=21%, signal=42%	
MEBARKI_HCC_PROGENITOR_WNT_UP	MEBARKI_HCC_PROGENITOR_WNT_UP		176	-0.3745729	-1.2482277	0.25201225	1.0	1.0	5411	tags=49%, list=31%, signal=71%	
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS		39	-0.40951487	-1.2465695	0.18801728	1.0	1.0	4827	tags=56%, list=28%, signal=78%	
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS		94	-0.34875232	-1.2455605	0.16558675	1.0	1.0	4827	tags=45%, list=28%, signal=62%	
MEISSNER_NPC_HCP_WITH_H3K27ME3	MEISSNER_NPC_HCP_WITH_H3K27ME3		55	-0.32336196	-1.2422614	0.12978575	1.0	1.0	3054	tags=29%, list=18%, signal=35%	
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC		22	-0.39430344	-1.2419406	0.17574626	1.0	1.0	2446	tags=36%, list=14%, signal=42%	
SU_PLACENTA	SU_PLACENTA		27	-0.40084407	-1.2398882	0.18107302	1.0	1.0	5212	tags=48%, list=30%, signal=69%	
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION		83	-0.38093057	-1.2395272	0.24890913	1.0	1.0	3501	tags=34%, list=20%, signal=42%	
REACTOME_SIGNALING_BY_ERBB4	REACTOME_SIGNALING_BY_ERBB4		55	-0.33428773	-1.2347573	0.17400962	1.0	1.0	4198	tags=36%, list=24%, signal=48%	
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING		22	-0.3941493	-1.233963	0.19172072	1.0	1.0	6942	tags=64%, list=40%, signal=106%	
HOELZEL_NF1_TARGETS_DN	HOELZEL_NF1_TARGETS_DN		102	-0.35584003	-1.2327893	0.22011878	1.0	1.0	3647	tags=41%, list=21%, signal=52%	
ODONNELL_METASTASIS_UP	ODONNELL_METASTASIS_UP		69	-0.36397362	-1.2316664	0.2021654	1.0	1.0	4654	tags=43%, list=27%, signal=59%	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN	PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN		104	-0.29846638	-1.2298963	0.16481276	1.0	1.0	2882	tags=26%, list=17%, signal=31%	
TAVAZOIE_METASTASIS	TAVAZOIE_METASTASIS		91	-0.31324935	-1.2295836	0.14099547	1.0	1.0	4475	tags=41%, list=26%, signal=55%	
GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP	GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP		50	-0.3029696	-1.2286279	0.14773585	1.0	1.0	2382	tags=24%, list=14%, signal=28%	
PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY		45	-0.36505634	-1.2285571	0.23722976	1.0	1.0	835	tags=18%, list=5%, signal=19%	
PID_RHODOPSIN_PATHWAY	PID_RHODOPSIN_PATHWAY		17	-0.38944557	-1.2276934	0.17352381	1.0	1.0	4075	tags=47%, list=24%, signal=61%	
GENTILE_UV_LOW_DOSE_DN	GENTILE_UV_LOW_DOSE_DN		63	-0.35227355	-1.2266593	0.22853805	1.0	1.0	4570	tags=44%, list=26%, signal=60%	
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN	ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN		37	-0.34549916	-1.2258356	0.17696373	1.0	1.0	3444	tags=27%, list=20%, signal=34%	
REACTOME_FERTILIZATION	REACTOME_FERTILIZATION		18	-0.41269785	-1.2230686	0.22593167	1.0	1.0	4023	tags=39%, list=23%, signal=51%	
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN		18	-0.47048795	-1.2226721	0.2536274	1.0	1.0	4450	tags=56%, list=26%, signal=75%	
DUAN_PRDM5_TARGETS	DUAN_PRDM5_TARGETS		75	-0.31251267	-1.22154	0.1748929	1.0	1.0	4735	tags=44%, list=27%, signal=60%	
WP_GENES_CONTROLLING_NEPHROGENESIS	WP_GENES_CONTROLLING_NEPHROGENESIS		40	-0.3717309	-1.220205	0.21218796	1.0	1.0	3629	tags=35%, list=21%, signal=44%	
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP	KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_UP		20	-0.40767056	-1.2199454	0.21470092	1.0	1.0	4031	tags=40%, list=23%, signal=52%	
