ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0005765,lysosomal membrane,12/114,369/15926,1.322528467057341e-5,1.2431767590339007e-4,8.352811370888469e-5,CD74/GRN/CTSD/CD68/TMBIM1/LAPTM5/BRI3/RILP/PSAP/HLA-DMA/HLA-DPA1/HLA-DMB,12
GO:0098852,lytic vacuole membrane,12/114,369/15926,1.322528467057341e-5,1.2431767590339007e-4,8.352811370888469e-5,CD74/GRN/CTSD/CD68/TMBIM1/LAPTM5/BRI3/RILP/PSAP/HLA-DMA/HLA-DPA1/HLA-DMB,12
GO:0030666,endocytic vesicle membrane,8/114,156/15926,1.6193643319575856e-5,1.4495202247753476e-4,9.73921763566863e-5,MARCO/CD74/APOE/CYBB/RILP/CD163/HLA-E/HLA-DPA1,8
GO:0070820,tertiary granule,8/114,157/15926,1.6962470715456195e-5,1.4495202247753476e-4,9.73921763566863e-5,ASAH1/CTSD/LGALS3/FCER1G/CSTB/ITGB2/CTSS/CYBB,8
GO:0005767,secondary lysosome,3/114,17/15926,2.2576814543927656e-4,0.001845409188808,0.0012399165882248599,FTL/NCF4/NCOA4,3
GO:0101002,ficolin-1-rich granule,6/114,123/15926,2.537341873449932e-4,0.0019080810888343486,0.0012820253676378603,CTSZ/ASAH1/CTSD/GNS/CSTB/CTSS,6
GO:1904813,ficolin-1-rich granule lumen,6/114,123/15926,2.537341873449932e-4,0.0019080810888343486,0.0012820253676378603,CTSZ/ASAH1/CTSD/GNS/CSTB/CTSS,6
GO:0036019,endolysosome,3/114,20/15926,3.7261478172274665e-4,0.0026942914986106295,0.001810274243187433,LGMN/CTSL/CTSS,3
GO:0045335,phagocytic vesicle,6/114,138/15926,4.7045986991463344e-4,0.003275794649775966,0.0022009818475538408,NCF4/CTSS/CYBB/RILP/MPEG1/HLA-E,6
GO:0030134,COPII-coated ER to Golgi transport vesicle,5/114,91/15926,4.903614806645217e-4,0.0032924270844617884,0.0022121570556294214,CD74/CTSZ/CTSC/HLA-E/HLA-DPA1,5
GO:1904724,tertiary granule lumen,4/114,52/15926,5.173168571582964e-4,0.0033536403153710246,0.0022532857662067355,ASAH1/CTSD/CSTB/CTSS,4
GO:0071556,integral component of lumenal side of endoplasmic reticulum membrane,3/114,25/15926,7.324302452020635e-4,0.004441835035418965,0.0029844356341000894,CD74/HLA-E/HLA-DPA1,3
GO:0098553,lumenal side of endoplasmic reticulum membrane,3/114,25/15926,7.324302452020635e-4,0.004441835035418965,0.0029844356341000894,CD74/HLA-E/HLA-DPA1,3
GO:0042581,specific granule,6/114,151/15926,7.563341668999324e-4,0.004443463230537102,0.0029855296061839435,TNFRSF1B/CTSZ/CTSD/TMBIM1/ITGB2/CYBB,6
GO:0031904,endosome lumen,3/114,27/15926,9.218123896387677e-4,0.005251537250063283,0.0035284684770861925,LGMN/CTSL/CTSS,3
GO:0030135,coated vesicle,8/114,282/15926,9.530967813278009e-4,0.005270064555577252,0.003540916834654369,CD4/CD74/CTSZ/CTSC/APOE/CD3G/HLA-E/HLA-DPA1,8
GO:0030665,clathrin-coated vesicle membrane,5/114,108/15926,0.0010676201285025075,0.005734645261670611,0.0038530651254225835,CD4/CD74/APOE/CD3G/HLA-DPA1,5
GO:0098802,plasma membrane signaling receptor complex,6/114,170/15926,0.0013962247429201776,0.007291395879694261,0.004899034185684834,CD4/CD8A/ITGB2/CD3G/CD8B/IL10RB,6
GO:0030662,coated vesicle membrane,6/114,171/15926,0.001438694464686221,0.0073101232259732305,0.004911616949142149,CD4/CD74/APOE/CD3G/HLA-E/HLA-DPA1,6
GO:0098576,lumenal side of membrane,3/114,32/15926,0.0015230227962095512,0.007534954886510411,0.005062679654990197,CD74/HLA-E/HLA-DPA1,3
GO:0045121,membrane raft,8/114,318/15926,0.0020397942794742026,0.009776041200212974,0.00656844873474556,CD4/TNFRSF1B/LCP2/SELPLG/CTSD/CD8A/ITGB2/PECAM1,8
GO:0098857,membrane microdomain,8/114,319/15926,0.0020800087660027603,0.009776041200212974,0.00656844873474556,CD4/TNFRSF1B/LCP2/SELPLG/CTSD/CD8A/ITGB2/PECAM1,8
GO:0030669,clathrin-coated endocytic vesicle membrane,3/114,36/15926,0.002147347249816725,0.009846372755257177,0.006615703978896201,CD74/APOE/HLA-DPA1,3
GO:0043020,NADPH oxidase complex,2/114,10/15926,0.0022014631502746585,0.00985416838694371,0.006620941805337319,NCF4/CYBB,2
GO:0098589,membrane region,8/114,329/15926,0.0025175385316117877,0.011006912649837584,0.007395462026766574,CD4/TNFRSF1B/LCP2/SELPLG/CTSD/CD8A/ITGB2/PECAM1,8
GO:0005581,collagen trimer,4/114,80/15926,0.0025924631507458734,0.011076888007732367,0.0074424779447249964,MARCO/C1QC/C1QB/C1QA,4
GO:0044754,autolysosome,2/114,11/15926,0.0026781156953484407,0.011188572238344598,0.007517517741328957,FTL/NCOA4,2
GO:0031902,late endosome membrane,5/114,137/15926,0.003038219276541503,0.012417070086734839,0.008342936228489254,CD68/OSBPL11/RILP/HLA-DMA/HLA-DMB,5
GO:0035579,specific granule membrane,4/114,88/15926,0.0036590591593510897,0.014636236637404359,0.009833977583922302,TNFRSF1B/TMBIM1/ITGB2/CYBB,4
GO:0043235,receptor complex,8/114,359/15926,0.004274243496717216,0.016740787028809094,0.01124800920188741,CD4/CD74/TNFRSF1B/CD8A/ITGB2/CD3G/CD8B/IL10RB,8
GO:0034361,very-low-density lipoprotein particle,2/114,15/15926,0.005018086119423825,0.01886800380903358,0.012677270196439137,APOE/APOC1,2
GO:0034385,triglyceride-rich plasma lipoprotein particle,2/114,15/15926,0.005018086119423825,0.01886800380903358,0.012677270196439137,APOE/APOC1,2
GO:0045334,clathrin-coated endocytic vesicle,3/114,52/15926,0.006118287053310701,0.022553685608282584,0.01515365214442279,CD74/APOE/HLA-DPA1,3
GO:0044853,plasma membrane raft,4/114,109/15926,0.007787066241512483,0.027483691411830706,0.01846608605498144,LCP2/SELPLG/CD8A/ITGB2,4
GO:0035577,azurophil granule membrane,3/114,57/15926,0.007894251788504565,0.027483691411830706,0.01846608605498144,CD68/BRI3/PSAP,3
GO:0101003,ficolin-1-rich granule membrane,3/114,57/15926,0.007894251788504565,0.027483691411830706,0.01846608605498144,LGALS3/FCER1G/ITGB2,3
GO:0005798,Golgi-associated vesicle,5/114,173/15926,0.008095453558733123,0.027671732164396855,0.01859242922579856,CD74/CTSZ/CTSC/HLA-E/HLA-DPA1,5
GO:0012507,ER to Golgi transport vesicle membrane,3/114,58/15926,0.008282059090437121,0.02780405551789605,0.018681336294219072,CD74/HLA-E/HLA-DPA1,3
GO:0030136,clathrin-coated vesicle,5/114,180/15926,0.009513996616552119,0.03137949761248769,0.02108364901174985,CD4/CD74/APOE/CD3G/HLA-DPA1,5
GO:0034364,high-density lipoprotein particle,2/114,22/15926,0.010685576452388693,0.03463600643188059,0.02327167285456703,APOE/APOC1,2
GO:0070821,tertiary granule membrane,3/114,71/15926,0.014349205881894863,0.04572289331858024,0.030720868971050554,FCER1G/ITGB2/CYBB,3
GO:0001891,phagocytic cup,2/114,27/15926,0.015863930465519177,0.04970698212529342,0.03339774834846143,ARHGAP25/AIF1,2
