NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HOLLMANN_APOPTOSIS_VIA_CD40_UP	HOLLMANN_APOPTOSIS_VIA_CD40_UP		196	0.4848115	1.8743955	4.180602E-4	0.119365856	0.6191	4176	tags=47%, list=24%, signal=61%	
BROWN_MYELOID_CELL_DEVELOPMENT_UP	BROWN_MYELOID_CELL_DEVELOPMENT_UP		159	0.5683401	1.8742013	0.005027231	0.11687195	0.6198	2523	tags=43%, list=15%, signal=50%	
REACTOME_REGULATED_NECROSIS	REACTOME_REGULATED_NECROSIS		55	0.62674665	1.8735758	8.2542305E-4	0.11503066	0.6219	4646	tags=62%, list=27%, signal=84%	
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION		118	0.5907122	1.8717571	0.006921141	0.115258954	0.6279	3047	tags=49%, list=18%, signal=59%	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES		153	0.4812622	1.8717119	0.0012666244	0.112743996	0.6279	3408	tags=39%, list=20%, signal=48%	
BAKKER_FOXO3_TARGETS_UP	BAKKER_FOXO3_TARGETS_UP		52	0.54262686	1.8716215	0.0014780406	0.11042309	0.6281	3920	tags=44%, list=23%, signal=57%	
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY		67	0.6423547	1.8700179	0.009581338	0.11037357	0.6343	3164	tags=57%, list=18%, signal=69%	
PARK_APL_PATHOGENESIS_DN	PARK_APL_PATHOGENESIS_DN		44	0.66299456	1.8691795	0.006836146	0.10941781	0.638	2224	tags=48%, list=13%, signal=55%	
BIOCARTA_FCER1_PATHWAY	BIOCARTA_FCER1_PATHWAY		39	0.6193489	1.8686814	0.006450312	0.10791001	0.6396	2432	tags=46%, list=14%, signal=54%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS		416	0.48267436	1.8685793	0.0	0.10593662	0.6402	3781	tags=45%, list=22%, signal=56%	
KYNG_RESPONSE_TO_H2O2	KYNG_RESPONSE_TO_H2O2		65	0.6078697	1.868525	2.1128249E-4	0.10395725	0.6402	4537	tags=60%, list=26%, signal=81%	
LIAN_LIPA_TARGETS_6M	LIAN_LIPA_TARGETS_6M		71	0.6635521	1.8671503	0.012481489	0.10383366	0.6448	2954	tags=58%, list=17%, signal=69%	
CHUNG_BLISTER_CYTOTOXICITY_UP	CHUNG_BLISTER_CYTOTOXICITY_UP		133	0.56620425	1.866265	0.0012484394	0.10309571	0.648	4845	tags=63%, list=28%, signal=87%	
ROSS_AML_WITH_MLL_FUSIONS	ROSS_AML_WITH_MLL_FUSIONS		74	0.5876559	1.8655164	0.006256517	0.10229538	0.651	2385	tags=49%, list=14%, signal=56%	
HENDRICKS_SMARCA4_TARGETS_DN	HENDRICKS_SMARCA4_TARGETS_DN		42	0.60067356	1.8650559	0.0026726974	0.100978576	0.6521	863	tags=33%, list=5%, signal=35%	
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	SHIN_B_CELL_LYMPHOMA_CLUSTER_8		35	0.62548995	1.8641076	0.004180602	0.1004541	0.6551	2502	tags=43%, list=14%, signal=50%	
MORI_MATURE_B_LYMPHOCYTE_UP	MORI_MATURE_B_LYMPHOCYTE_UP		87	0.6282808	1.8632077	0.009844135	0.09991329	0.6575	3453	tags=55%, list=20%, signal=69%	
QI_PLASMACYTOMA_UP	QI_PLASMACYTOMA_UP		249	0.59758514	1.8611889	0.0122026885	0.10109939	0.6639	2942	tags=53%, list=17%, signal=62%	
ZHAN_MULTIPLE_MYELOMA_HP_UP	ZHAN_MULTIPLE_MYELOMA_HP_UP		41	0.64422905	1.8611479	0.0022605837	0.09943851	0.664	2094	tags=46%, list=12%, signal=53%	
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN		111	0.59594315	1.8600844	0.0043604653	0.09909404	0.6668	3512	tags=57%, list=20%, signal=71%	
DIRMEIER_LMP1_RESPONSE_LATE_DN	DIRMEIER_LMP1_RESPONSE_LATE_DN		29	0.776381	1.8592664	0.0	0.09855368	0.6694	1549	tags=66%, list=9%, signal=72%	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP		57	0.7020031	1.854511	0.005662752	0.10340831	0.6855	2640	tags=61%, list=15%, signal=72%	
ZHAN_MULTIPLE_MYELOMA_HP_DN	ZHAN_MULTIPLE_MYELOMA_HP_DN		45	0.56921005	1.8538418	0.0012695725	0.10266561	0.6876	3571	tags=51%, list=21%, signal=64%	
HOLLMANN_APOPTOSIS_VIA_CD40_DN	HOLLMANN_APOPTOSIS_VIA_CD40_DN		247	0.4670975	1.8527105	0.0	0.102642715	0.6916	4235	tags=47%, list=24%, signal=62%	
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING		49	0.5416078	1.8520924	0.0010546298	0.1019305	0.6937	3393	tags=47%, list=20%, signal=58%	
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY		40	0.7309045	1.851782	0.013160643	0.10080066	0.6942	822	tags=55%, list=5%, signal=58%	
YU_MYC_TARGETS_DN	YU_MYC_TARGETS_DN		56	0.6549962	1.8508097	0.009334163	0.10058434	0.6974	1691	tags=48%, list=10%, signal=53%	
PID_TNF_PATHWAY	PID_TNF_PATHWAY		46	0.50318575	1.8496354	0.0016471073	0.1006188	0.7016	3285	tags=43%, list=19%, signal=54%	
WIELAND_UP_BY_HBV_INFECTION	WIELAND_UP_BY_HBV_INFECTION		96	0.7732902	1.8488735	0.0054121567	0.10015342	0.7043	2419	tags=78%, list=14%, signal=90%	
LIAN_LIPA_TARGETS_3M	LIAN_LIPA_TARGETS_3M		57	0.7229031	1.8480823	0.009077475	0.09979729	0.7068	2954	tags=65%, list=17%, signal=78%	
MORI_IMMATURE_B_LYMPHOCYTE_UP	MORI_IMMATURE_B_LYMPHOCYTE_UP		48	0.6866893	1.8477864	0.012859767	0.09882218	0.7077	1474	tags=50%, list=9%, signal=55%	
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP		62	0.58454984	1.8467216	0.007545588	0.098817796	0.7102	3901	tags=53%, list=23%, signal=68%	
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE		93	0.44164273	1.8460431	2.0661157E-4	0.09837476	0.7124	3204	tags=35%, list=19%, signal=43%	
WP_APOPTOSIS	WP_APOPTOSIS		84	0.50669384	1.8451507	0.0	0.098074816	0.7149	3204	tags=40%, list=19%, signal=49%	
GAVIN_PDE3B_TARGETS	GAVIN_PDE3B_TARGETS		22	0.71557325	1.8450551	0.0032739923	0.09693344	0.7153	1742	tags=50%, list=10%, signal=56%	
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1		47	0.57885945	1.8449833	2.0669698E-4	0.09574654	0.7157	3987	tags=49%, list=23%, signal=63%	
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS	WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS		54	0.56867886	1.8443872	0.002915452	0.09526209	0.7179	3198	tags=52%, list=18%, signal=63%	
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY		30	0.5332809	1.8433092	0.003327095	0.09536164	0.7206	3204	tags=47%, list=19%, signal=57%	
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL		215	0.6141233	1.8431633	0.017893871	0.09433562	0.7214	2492	tags=48%, list=14%, signal=56%	
WP_TYROBP_CAUSAL_NETWORK	WP_TYROBP_CAUSAL_NETWORK		61	0.763979	1.8430511	0.010508964	0.09326954	0.722	2831	tags=75%, list=16%, signal=90%	
MULLIGHAN_MLL_SIGNATURE_2_UP	MULLIGHAN_MLL_SIGNATURE_2_UP		413	0.5200998	1.8416032	0.010086153	0.09382961	0.7259	3850	tags=48%, list=22%, signal=61%	
BASSO_CD40_SIGNALING_UP	BASSO_CD40_SIGNALING_UP		100	0.6373	1.8404864	0.01811818	0.09406992	0.7297	2935	tags=55%, list=17%, signal=66%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING		34	0.64509916	1.8394403	0.0058408864	0.094240926	0.7334	3652	tags=56%, list=21%, signal=71%	
DER_IFN_ALPHA_RESPONSE_UP	DER_IFN_ALPHA_RESPONSE_UP		73	0.67748034	1.8393649	0.010452962	0.09321195	0.7337	3192	tags=58%, list=18%, signal=70%	
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN		114	0.4781545	1.8383696	0.0014824227	0.093285844	0.7359	2437	tags=33%, list=14%, signal=39%	
KAAB_FAILED_HEART_VENTRICLE_DN	KAAB_FAILED_HEART_VENTRICLE_DN		41	0.6705124	1.8382732	0.001880092	0.09230909	0.7363	3486	tags=56%, list=20%, signal=70%	
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	NATSUME_RESPONSE_TO_INTERFERON_BETA_DN		50	0.66170293	1.836991	0.0024600246	0.092732966	0.7403	3987	tags=68%, list=23%, signal=88%	
GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN	GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN		35	0.67595744	1.836788	8.2815735E-4	0.091922484	0.7408	4532	tags=69%, list=26%, signal=93%	
LIU_VAV3_PROSTATE_CARCINOGENESIS_UP	LIU_VAV3_PROSTATE_CARCINOGENESIS_UP		83	0.5797154	1.8362434	0.0033912675	0.09157778	0.7426	2381	tags=41%, list=14%, signal=47%	
WP_TYPE_II_INTERFERON_SIGNALING_IFNG	WP_TYPE_II_INTERFERON_SIGNALING_IFNG		33	0.7477256	1.8361428	0.0033284794	0.09065932	0.7427	3209	tags=70%, list=19%, signal=85%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		50	0.68437254	1.83575	0.013879991	0.090049304	0.7441	2548	tags=60%, list=15%, signal=70%	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN		20	0.69642895	1.835333	0.0018668326	0.08953436	0.7453	2226	tags=50%, list=13%, signal=57%	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL		120	0.6490019	1.8338512	0.014588042	0.090324506	0.7504	2096	tags=50%, list=12%, signal=56%	
KHETCHOUMIAN_TRIM24_TARGETS_UP	KHETCHOUMIAN_TRIM24_TARGETS_UP		46	0.60477555	1.8338276	0.0073160534	0.089383595	0.7505	3439	tags=50%, list=20%, signal=62%	
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA		66	0.51531345	1.8305808	0.0036607687	0.092433624	0.76	4692	tags=53%, list=27%, signal=72%	
THUM_SYSTOLIC_HEART_FAILURE_UP	THUM_SYSTOLIC_HEART_FAILURE_UP		397	0.47284037	1.8302604	0.0033578174	0.09183916	0.761	2561	tags=34%, list=15%, signal=39%	
PID_IL12_2PATHWAY	PID_IL12_2PATHWAY		60	0.70494175	1.8301969	0.008777429	0.09096199	0.761	2821	tags=62%, list=16%, signal=73%	
PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION	PARK_TRETINOIN_RESPONSE_AND_RARA_PLZF_FUSION		22	0.67988634	1.8298793	0.011698349	0.090368934	0.7616	2147	tags=55%, list=12%, signal=62%	
AKL_HTLV1_INFECTION_UP	AKL_HTLV1_INFECTION_UP		27	0.6066522	1.8290778	0.0020292208	0.090362854	0.7628	4002	tags=52%, list=23%, signal=67%	
BURTON_ADIPOGENESIS_8	BURTON_ADIPOGENESIS_8		78	0.5828123	1.8282404	0.006588429	0.090421885	0.7648	2333	tags=40%, list=13%, signal=46%	
REACTOME_SIGNALING_BY_CSF3_G_CSF	REACTOME_SIGNALING_BY_CSF3_G_CSF		29	0.6941997	1.8275775	0.0022993311	0.09029132	0.7673	3198	tags=55%, list=18%, signal=68%	
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP		77	0.6679524	1.8250049	0.0032948928	0.092367634	0.7748	3285	tags=57%, list=19%, signal=70%	
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN		25	0.714282	1.8249234	0.00953961	0.09157996	0.775	1339	tags=52%, list=8%, signal=56%	
BIOCARTA_BIOPEPTIDES_PATHWAY	BIOCARTA_BIOPEPTIDES_PATHWAY		28	0.5853177	1.8247468	0.0036630037	0.09088785	0.7754	2672	tags=43%, list=15%, signal=51%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		88	0.53620607	1.8242655	0.011108782	0.09053479	0.7762	3721	tags=48%, list=22%, signal=60%	
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES		34	0.6547003	1.8236417	8.233841E-4	0.090369314	0.7777	4798	tags=71%, list=28%, signal=97%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION		61	0.7430514	1.8235824	0.0039674253	0.08958886	0.778	969	tags=56%, list=6%, signal=59%	
BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY		21	0.6191842	1.8229127	0.010126059	0.08950081	0.7797	3204	tags=52%, list=19%, signal=64%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN		44	0.5275148	1.8228017	2.1074816E-4	0.088810556	0.7799	3087	tags=39%, list=18%, signal=47%	
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP		27	0.7385976	1.8226712	0.0032493907	0.0881395	0.7805	2540	tags=74%, list=15%, signal=87%	
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP	PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE_UP		53	0.76135015	1.8213627	0.0044154753	0.088842906	0.784	2879	tags=74%, list=17%, signal=88%	
GAVIN_FOXP3_TARGETS_CLUSTER_P2	GAVIN_FOXP3_TARGETS_CLUSTER_P2		76	0.5102527	1.8182427	0.008962068	0.091482915	0.793	2935	tags=45%, list=17%, signal=54%	
REACTOME_DAP12_INTERACTIONS	REACTOME_DAP12_INTERACTIONS		38	0.6247291	1.8179047	0.015476682	0.09108255	0.7943	2712	tags=50%, list=16%, signal=59%	
RAMALHO_STEMNESS_DN	RAMALHO_STEMNESS_DN		72	0.559249	1.8176438	0.013975803	0.09057572	0.7949	1603	tags=36%, list=9%, signal=40%	
RASHI_RESPONSE_TO_IONIZING_RADIATION_6	RASHI_RESPONSE_TO_IONIZING_RADIATION_6		77	0.5957871	1.8171375	0.0055003176	0.09038064	0.7959	2954	tags=48%, list=17%, signal=58%	
BIOCARTA_BCR_PATHWAY	BIOCARTA_BCR_PATHWAY		33	0.6195223	1.8169817	0.011482676	0.08976605	0.7964	2432	tags=48%, list=14%, signal=56%	
CROONQUIST_NRAS_SIGNALING_UP	CROONQUIST_NRAS_SIGNALING_UP		36	0.71277356	1.8148226	0.009297521	0.09146639	0.8026	1682	tags=53%, list=10%, signal=58%	
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		89	0.52120423	1.8146867	0.0113852	0.09085539	0.803	3721	tags=46%, list=22%, signal=58%	
ROSS_AML_WITH_CBFB_MYH11_FUSION	ROSS_AML_WITH_CBFB_MYH11_FUSION		51	0.6445523	1.8129578	0.0094359405	0.09209581	0.8066	3295	tags=57%, list=19%, signal=70%	
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	JAATINEN_HEMATOPOIETIC_STEM_CELL_DN		215	0.60185593	1.8128383	0.01566089	0.09145948	0.8069	3327	tags=53%, list=19%, signal=65%	
ONO_AML1_TARGETS_UP	ONO_AML1_TARGETS_UP		24	0.7171324	1.8120489	0.008188116	0.091558166	0.8091	2779	tags=54%, list=16%, signal=64%	
MARSON_FOXP3_TARGETS_UP	MARSON_FOXP3_TARGETS_UP		66	0.58927953	1.8115484	0.008125	0.09135126	0.8104	2757	tags=44%, list=16%, signal=52%	
IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN	IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_DN		16	0.8885214	1.8112563	4.0477637E-4	0.09094672	0.8114	1018	tags=88%, list=6%, signal=93%	
HSIAO_HOUSEKEEPING_GENES	HSIAO_HOUSEKEEPING_GENES		382	0.63592756	1.810803	0.0053061224	0.09068362	0.8125	4064	tags=66%, list=23%, signal=84%	
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN		223	0.45445403	1.8105854	0.0035887694	0.09019859	0.8129	3476	tags=38%, list=20%, signal=47%	
PID_AMB2_NEUTROPHILS_PATHWAY	PID_AMB2_NEUTROPHILS_PATHWAY		40	0.62605613	1.8104452	0.0070598004	0.08961742	0.8135	3077	tags=50%, list=18%, signal=61%	
