NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL		124	0.5927974	1.6344913	0.0706869	1.0	0.9994	4721	tags=69%, list=26%, signal=94%	
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN		29	0.5015648	1.6344627	0.029270248	1.0	0.9994	1407	tags=31%, list=8%, signal=34%	
KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION		172	0.5283856	1.628645	0.038707104	1.0	0.9995	5326	tags=60%, list=30%, signal=85%	
MIKKELSEN_MEF_LCP_WITH_H3K4ME3	MIKKELSEN_MEF_LCP_WITH_H3K4ME3		121	0.45068252	1.6261795	0.030103669	1.0	0.9995	3896	tags=43%, list=22%, signal=55%	
MIKKELSEN_ES_LCP_WITH_H3K4ME3	MIKKELSEN_ES_LCP_WITH_H3K4ME3		126	0.42704147	1.6252154	0.015442487	1.0	0.9995	5064	tags=52%, list=28%, signal=73%	
LIAN_LIPA_TARGETS_6M	LIAN_LIPA_TARGETS_6M		74	0.58645564	1.620615	0.078168735	1.0	0.9995	3393	tags=53%, list=19%, signal=65%	
BIOCARTA_IL7_PATHWAY	BIOCARTA_IL7_PATHWAY		16	0.697622	1.6184735	0.0563745	1.0	0.9995	1778	tags=44%, list=10%, signal=49%	
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	MIKKELSEN_MCV6_ICP_WITH_H3K27ME3		62	0.48440066	1.6175783	0.01992032	1.0	0.9995	4365	tags=52%, list=24%, signal=68%	
HOLLERN_EMT_BREAST_TUMOR_UP	HOLLERN_EMT_BREAST_TUMOR_UP		139	0.5553351	1.6165609	0.06291457	1.0	0.9995	4406	tags=58%, list=25%, signal=76%	
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN	SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN		51	0.55532503	1.6130667	0.040357854	1.0	0.9996	4830	tags=55%, list=27%, signal=75%	
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN		261	0.35263065	1.609115	0.0044194455	1.0	0.9997	2936	tags=31%, list=16%, signal=36%	
STEARMAN_TUMOR_FIELD_EFFECT_UP	STEARMAN_TUMOR_FIELD_EFFECT_UP		35	0.6319463	1.6066256	0.073491335	1.0	0.9997	3852	tags=60%, list=22%, signal=76%	
ZHAN_MULTIPLE_MYELOMA_DN	ZHAN_MULTIPLE_MYELOMA_DN		38	0.6397661	1.606037	0.06470237	1.0	0.9997	4706	tags=76%, list=26%, signal=103%	
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP		37	0.51781327	1.600442	0.04244719	1.0	0.9998	1772	tags=41%, list=10%, signal=45%	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE		49	0.50766045	1.5929204	0.04811133	1.0	0.9998	4413	tags=59%, list=25%, signal=78%	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23		19	0.5818236	1.5927904	0.05011886	1.0	0.9998	3636	tags=47%, list=20%, signal=59%	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS		115	0.4346552	1.5899638	0.030787684	1.0	0.9998	3118	tags=34%, list=17%, signal=41%	
OSADA_ASCL1_TARGETS_UP	OSADA_ASCL1_TARGETS_UP		43	0.4529985	1.5891346	0.014294223	1.0	0.9998	2899	tags=35%, list=16%, signal=42%	
PID_RXR_VDR_PATHWAY	PID_RXR_VDR_PATHWAY		26	0.51457924	1.5864564	0.032020684	1.0	0.9999	2168	tags=35%, list=12%, signal=39%	
REACTOME_HEME_SIGNALING	REACTOME_HEME_SIGNALING		48	0.41165996	1.5858854	0.011828388	1.0	0.9999	1841	tags=23%, list=10%, signal=25%	
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT		19	0.6381189	1.5838127	0.060551915	1.0	0.9999	3683	tags=63%, list=21%, signal=79%	
SU_THYMUS	SU_THYMUS		20	0.6754371	1.5818664	0.078868754	1.0	0.9999	3659	tags=65%, list=21%, signal=82%	
GENTLES_LEUKEMIC_STEM_CELL_UP	GENTLES_LEUKEMIC_STEM_CELL_UP		29	0.55544907	1.5808723	0.05126135	1.0	0.9999	4361	tags=59%, list=24%, signal=77%	
HASLINGER_B_CLL_WITH_11Q23_DELETION	HASLINGER_B_CLL_WITH_11Q23_DELETION		21	0.5356764	1.5791167	0.043207396	1.0	0.9999	2277	tags=38%, list=13%, signal=44%	
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN		20	0.5244715	1.575545	0.024497112	1.0	0.9999	3402	tags=50%, list=19%, signal=62%	
WONG_ENDMETRIUM_CANCER_DN	WONG_ENDMETRIUM_CANCER_DN		72	0.5696863	1.5747956	0.08003169	1.0	0.9999	6238	tags=76%, list=35%, signal=117%	
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS		25	0.5591509	1.5732155	0.040016007	1.0	0.9999	3485	tags=48%, list=20%, signal=60%	
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING		47	0.46673617	1.5729718	0.03766852	1.0	0.9999	3318	tags=43%, list=19%, signal=52%	
PID_LPA4_PATHWAY	PID_LPA4_PATHWAY		15	0.5918455	1.572819	0.03631673	1.0	0.9999	3446	tags=40%, list=19%, signal=50%	
BIOCARTA_COMP_PATHWAY	BIOCARTA_COMP_PATHWAY		16	0.6634888	1.5688984	0.05838116	1.0	0.9999	3683	tags=69%, list=21%, signal=87%	
RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2	RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2		23	0.5511687	1.5652913	0.03197442	1.0	0.9999	4085	tags=52%, list=23%, signal=68%	
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED		48	0.48220956	1.5648917	0.03138117	1.0	0.9999	4679	tags=50%, list=26%, signal=68%	
REACTOME_TRP_CHANNELS	REACTOME_TRP_CHANNELS		27	0.53131425	1.5644449	0.038453836	1.0	0.9999	1377	tags=30%, list=8%, signal=32%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		44	0.45340508	1.5621347	0.03018189	1.0	0.9999	3050	tags=39%, list=17%, signal=46%	
CHEN_ETV5_TARGETS_SERTOLI	CHEN_ETV5_TARGETS_SERTOLI		24	0.63305384	1.551801	0.074192904	1.0	0.9999	4367	tags=67%, list=24%, signal=88%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		42	0.63080657	1.5511178	0.09010813	1.0	1.0	4777	tags=69%, list=27%, signal=94%	
TANG_SENESCENCE_TP53_TARGETS_UP	TANG_SENESCENCE_TP53_TARGETS_UP		32	0.48358077	1.5489025	0.042655937	1.0	1.0	4534	tags=47%, list=25%, signal=63%	
WP_GPCRS_CLASS_A_RHODOPSINLIKE	WP_GPCRS_CLASS_A_RHODOPSINLIKE		202	0.4080823	1.5488262	0.020314679	1.0	1.0	5345	tags=50%, list=30%, signal=70%	
MCCABE_HOXC6_TARGETS_CANCER_UP	MCCABE_HOXC6_TARGETS_CANCER_UP		27	0.5040606	1.548814	0.02832805	1.0	1.0	4021	tags=44%, list=23%, signal=57%	
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP		342	0.4174589	1.5474961	0.04652544	1.0	1.0	4418	tags=46%, list=25%, signal=59%	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN		24	0.5318844	1.546087	0.045363307	1.0	1.0	4861	tags=54%, list=27%, signal=74%	
WIERENGA_STAT5A_TARGETS_DN	WIERENGA_STAT5A_TARGETS_DN		183	0.3969947	1.5447105	0.045381848	1.0	1.0	3263	tags=37%, list=18%, signal=45%	
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS		38	0.5432141	1.5420396	0.06973027	1.0	1.0	3724	tags=39%, list=21%, signal=50%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS		30	0.497861	1.5419207	0.036461446	1.0	1.0	3095	tags=33%, list=17%, signal=40%	
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS	REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS		15	0.5845341	1.5370456	0.047371577	1.0	1.0	4872	tags=60%, list=27%, signal=82%	
REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY		164	0.5136909	1.5361601	0.07879397	1.0	1.0	5928	tags=66%, list=33%, signal=98%	
WP_INFLAMMATORY_RESPONSE_PATHWAY	WP_INFLAMMATORY_RESPONSE_PATHWAY		28	0.5668981	1.5349393	0.08003992	1.0	1.0	5098	tags=68%, list=29%, signal=95%	
FLORIO_HUMAN_NEOCORTEX	FLORIO_HUMAN_NEOCORTEX		28	0.56973386	1.5334066	0.06115538	1.0	1.0	3910	tags=43%, list=22%, signal=55%	
PID_INTEGRIN_CS_PATHWAY	PID_INTEGRIN_CS_PATHWAY		26	0.53596497	1.5305334	0.057285428	1.0	1.0	3030	tags=46%, list=17%, signal=56%	
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES		35	0.48168743	1.5296874	0.06600398	1.0	1.0	4533	tags=54%, list=25%, signal=73%	
PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY		46	0.45301145	1.5291921	0.050247278	1.0	1.0	3202	tags=39%, list=18%, signal=48%	
LIM_MAMMARY_LUMINAL_MATURE_DN	LIM_MAMMARY_LUMINAL_MATURE_DN		92	0.5468236	1.5262772	0.09645983	1.0	1.0	3776	tags=52%, list=21%, signal=66%	
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN		53	0.44482815	1.5260715	0.05463278	1.0	1.0	4638	tags=47%, list=26%, signal=64%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE		53	0.38335356	1.5238715	0.026415095	1.0	1.0	2665	tags=32%, list=15%, signal=38%	
WIKMAN_ASBESTOS_LUNG_CANCER_DN	WIKMAN_ASBESTOS_LUNG_CANCER_DN		29	0.5137061	1.5222437	0.08825847	1.0	1.0	2395	tags=34%, list=13%, signal=40%	
TERAO_AOX4_TARGETS_SKIN_DN	TERAO_AOX4_TARGETS_SKIN_DN		21	0.5448723	1.5219992	0.04311377	1.0	1.0	5868	tags=71%, list=33%, signal=106%	
XIE_LT_HSC_S1PR3_OE_UP	XIE_LT_HSC_S1PR3_OE_UP		29	0.49757883	1.5219147	0.047381047	1.0	1.0	4415	tags=52%, list=25%, signal=69%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE		80	0.502984	1.5218196	0.10273701	1.0	1.0	5049	tags=63%, list=28%, signal=87%	
BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_DN		45	0.623163	1.5210477	0.09950249	1.0	1.0	2900	tags=53%, list=16%, signal=64%	
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS	REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS		16	0.6095842	1.519741	0.076194316	1.0	1.0	2606	tags=56%, list=15%, signal=66%	
YU_MYC_TARGETS_DN	YU_MYC_TARGETS_DN		56	0.5576327	1.5185564	0.114405096	1.0	1.0	5788	tags=73%, list=32%, signal=108%	
REACTOME_CGMP_EFFECTS	REACTOME_CGMP_EFFECTS		15	0.6215955	1.5149196	0.06472946	1.0	1.0	2791	tags=40%, list=16%, signal=47%	
KEGG_ASTHMA	KEGG_ASTHMA		23	0.6839148	1.5138597	0.105868116	1.0	1.0	4500	tags=78%, list=25%, signal=105%	
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME		18	0.58490485	1.5125422	0.059352517	1.0	1.0	5866	tags=78%, list=33%, signal=116%	
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70		65	0.40660077	1.5125008	0.052957635	1.0	1.0	4117	tags=40%, list=23%, signal=52%	
PID_ARF6_PATHWAY	PID_ARF6_PATHWAY		35	0.43839946	1.5119888	0.037316397	1.0	1.0	1589	tags=26%, list=9%, signal=28%	
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN		24	0.55913234	1.505477	0.09870904	1.0	1.0	2858	tags=54%, list=16%, signal=64%	
FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN	FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN		74	0.36870325	1.5035911	0.013676908	1.0	1.0	4679	tags=42%, list=26%, signal=57%	
PID_TXA2PATHWAY	PID_TXA2PATHWAY		56	0.49685138	1.5029006	0.10600079	1.0	1.0	1941	tags=36%, list=11%, signal=40%	
VALK_AML_CLUSTER_13	VALK_AML_CLUSTER_13		31	0.46919298	1.5012292	0.05803395	1.0	1.0	2529	tags=35%, list=14%, signal=41%	
IWANAGA_CARCINOGENESIS_BY_KRAS_DN	IWANAGA_CARCINOGENESIS_BY_KRAS_DN		114	0.34716314	1.5010935	0.017498508	1.0	1.0	2790	tags=27%, list=16%, signal=32%	
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN		43	0.5247651	1.4991868	0.105062276	1.0	1.0	4013	tags=58%, list=22%, signal=75%	
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS		39	0.46952334	1.4983599	0.052083332	1.0	1.0	3011	tags=36%, list=17%, signal=43%	
FINETTI_BREAST_CANCER_KINOME_GREEN	FINETTI_BREAST_CANCER_KINOME_GREEN		16	0.7809838	1.4976857	0.07531381	1.0	1.0	3156	tags=88%, list=18%, signal=106%	
GAVIN_FOXP3_TARGETS_CLUSTER_P3	GAVIN_FOXP3_TARGETS_CLUSTER_P3		158	0.3670315	1.4976232	0.07339449	1.0	1.0	4594	tags=44%, list=26%, signal=59%	
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	BORCZUK_MALIGNANT_MESOTHELIOMA_DN		95	0.4144348	1.4932941	0.077151924	1.0	1.0	5418	tags=56%, list=30%, signal=80%	
VANDESLUIS_NORMAL_EMBRYOS_DN	VANDESLUIS_NORMAL_EMBRYOS_DN		17	0.5221374	1.4928755	0.0703667	1.0	1.0	2624	tags=41%, list=15%, signal=48%	
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	REACTOME_SIGNALING_BY_ERYTHROPOIETIN		25	0.5175464	1.4924511	0.09609972	1.0	1.0	3156	tags=48%, list=18%, signal=58%	
STARK_HYPPOCAMPUS_22Q11_DELETION_UP	STARK_HYPPOCAMPUS_22Q11_DELETION_UP		49	0.40231898	1.4920167	0.031387445	1.0	1.0	3109	tags=39%, list=17%, signal=47%	
LIM_MAMMARY_STEM_CELL_UP	LIM_MAMMARY_STEM_CELL_UP		469	0.46849433	1.4913851	0.120375924	0.9975381	1.0	5100	tags=51%, list=29%, signal=70%	
MURATA_VIRULENCE_OF_H_PILORI	MURATA_VIRULENCE_OF_H_PILORI		21	0.5003645	1.4885755	0.05849471	1.0	1.0	1761	tags=33%, list=10%, signal=37%	
REACTOME_ACTIVATION_OF_SMO	REACTOME_ACTIVATION_OF_SMO		17	0.5274175	1.4870782	0.06094898	1.0	1.0	1189	tags=35%, list=7%, signal=38%	
REACTOME_DECTIN_2_FAMILY	REACTOME_DECTIN_2_FAMILY		24	0.519233	1.4870358	0.06763767	0.9961045	1.0	4050	tags=50%, list=23%, signal=65%	
PID_RAC1_REG_PATHWAY	PID_RAC1_REG_PATHWAY		38	0.43588367	1.4861722	0.05621124	0.9921511	1.0	2790	tags=37%, list=16%, signal=44%	
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP		345	0.3999644	1.485068	0.096987955	0.9896702	1.0	5453	tags=49%, list=31%, signal=70%	
LIAN_LIPA_TARGETS_3M	LIAN_LIPA_TARGETS_3M		60	0.57740307	1.4833074	0.14285715	0.9913856	1.0	4141	tags=60%, list=23%, signal=78%	
GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION	GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION		43	0.41279495	1.483108	0.03466934	0.98366874	1.0	2841	tags=30%, list=16%, signal=36%	
BOQUEST_STEM_CELL_DN	BOQUEST_STEM_CELL_DN		212	0.42263657	1.482901	0.11455418	0.97616947	1.0	3707	tags=45%, list=21%, signal=56%	
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN		84	0.39754614	1.4814593	0.059904154	0.9762274	1.0	3781	tags=33%, list=21%, signal=42%	
WP_MONOAMINE_GPCRS	WP_MONOAMINE_GPCRS		27	0.50141937	1.4791949	0.06342834	0.9811233	1.0	3095	tags=33%, list=17%, signal=40%	
REACTOME_CDC42_GTPASE_CYCLE	REACTOME_CDC42_GTPASE_CYCLE		159	0.35797137	1.4786147	0.048833966	0.97609454	1.0	3947	tags=38%, list=22%, signal=48%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_DN		18	0.5879035	1.4784946	0.08414561	0.96845615	1.0	3196	tags=50%, list=18%, signal=61%	
WANG_MLL_TARGETS	WANG_MLL_TARGETS		279	0.37432435	1.4731977	0.06237624	0.9910195	1.0	4269	tags=41%, list=24%, signal=53%	
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN		37	0.541112	1.4724672	0.1314	0.9869266	1.0	2089	tags=43%, list=12%, signal=49%	
EPPERT_CE_HSC_LSC	EPPERT_CE_HSC_LSC		38	0.45579264	1.4717636	0.06785137	0.9828508	1.0	4647	tags=55%, list=26%, signal=75%	
BIOCARTA_BARRESTIN_SRC_PATHWAY	BIOCARTA_BARRESTIN_SRC_PATHWAY		17	0.57163006	1.4710721	0.090005964	0.97871435	1.0	2436	tags=47%, list=14%, signal=54%	
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	MORI_LARGE_PRE_BII_LYMPHOCYTE_DN		57	0.5785898	1.4693696	0.15407734	0.9804776	1.0	4708	tags=72%, list=26%, signal=97%	
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN		51	0.4118333	1.4675355	0.060751397	0.98303074	1.0	4406	tags=43%, list=25%, signal=57%	
REACTOME_REGULATION_OF_KIT_SIGNALING	REACTOME_REGULATION_OF_KIT_SIGNALING		16	0.5864619	1.467109	0.10493328	0.9775829	1.0	3545	tags=50%, list=20%, signal=62%	
MIKKELSEN_MCV6_LCP_WITH_H3K4ME3	MIKKELSEN_MCV6_LCP_WITH_H3K4ME3		151	0.3567201	1.4670628	0.04623254	0.9700264	1.0	2477	tags=27%, list=14%, signal=31%	
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE	WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE		15	0.5504372	1.4660332	0.077534795	0.9680615	1.0	2502	tags=27%, list=14%, signal=31%	
WP_OVARIAN_INFERTILITY_GENES	WP_OVARIAN_INFERTILITY_GENES		29	0.40211034	1.4658996	0.033272468	0.9611957	1.0	2252	tags=31%, list=13%, signal=35%	
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER		19	0.51461494	1.4639405	0.068430476	0.9646394	1.0	5755	tags=68%, list=32%, signal=101%	
PID_FCER1_PATHWAY	PID_FCER1_PATHWAY		58	0.44651294	1.460396	0.117517516	0.97721916	1.0	4331	tags=48%, list=24%, signal=64%	
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION		136	0.3864342	1.4601089	0.07597208	0.971351	1.0	3638	tags=35%, list=20%, signal=43%	
