gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,20180323_expression_mean_tpm,20180228_expression_mean_tpm
ENSG00000065057,225.6260909787764,-0.9822858035570265,0.27536990681510926,-3.5671501469351172,3.608847189101149e-4,0.02990379200314546,NTHL1,2.4247644999999998,4.128352777777778
ENSG00000066032,161.2923053635362,6.177646768256062,0.9409213607002117,6.565529305933496,5.184835453556382e-11,2.2047216557385125e-7,CTNNA2,3.389444375,0.023559703703703704
ENSG00000066427,1202.9067764563006,0.6568294635430152,0.17528997451962255,3.747102282050292,1.788891560106762e-4,0.0203043672980582,ATXN3,30.252507124999998,15.830636074074075
ENSG00000067365,765.6593504535767,-0.5894016165795022,0.1755497546567412,-3.3574619214477432,7.866157749817955e-4,0.044744124839738435,METTL22,7.8843876250000005,8.374452444444444
ENSG00000068885,388.12340945873876,0.6354158737140645,0.15751195473484805,4.034080300658504,5.4816571277152345e-5,0.011992588312977552,IFT80,15.226549125,8.551020407407407
ENSG00000069812,475.17385244000724,0.5977877017139056,0.16261504869859358,3.676090906087683,2.3683515800116116e-4,0.024121731751148203,HES2,6.2035026250000005,3.4590305185185186
ENSG00000070476,1006.1476302019664,-0.5960130137654889,0.1579495690487292,-3.7734386827077206,1.610128060161746e-4,0.019702638975029597,ZXDC,4.158408625,5.057368740740741
ENSG00000073169,396.7208442678584,-0.6503511289364945,0.18100365812561625,-3.5930275424884055,3.268580237281792e-4,0.028364939416288776,SELENOO,2.0452918749999998,2.801188296296296
ENSG00000073536,262.06091256683203,-0.8728488122240571,0.23939388483399898,-3.646078147857911,2.662730297000265e-4,0.024921300297004473,NLE1,0.8445865,1.430224
ENSG00000075292,2224.603379849065,0.45913664039227303,0.12566144364045664,3.6537590774936333,2.584287712050002e-4,0.024833982878112136,ZNF638,40.608050375,24.72026288888889
ENSG00000079462,425.2257127089045,-1.3044099744515187,0.36976487868504926,-3.5276740697770874,4.19228013966947e-4,0.03183325575698125,PAFAH1B3,2.939766375,7.032198962962963
ENSG00000081665,1420.555737519879,0.4535418124373969,0.1333105784075213,3.402144209823699,6.685934777681446e-4,0.04032536379229993,ZNF506,25.70997625,15.805393037037037
ENSG00000081692,723.1066661824708,-0.9079844178092566,0.24516780952959583,-3.7035221693721088,2.126265903817484e-4,0.023332681779375215,JMJD4,2.596491875,4.361386777777778
ENSG00000083312,1342.3743539471957,0.7635106049177725,0.2000259989116116,3.8170568279734276,1.3505307226198112e-4,0.017670136200800282,TNPO1,23.562361250000002,13.363721851851851
ENSG00000083838,248.03175419312805,-0.8123005340595397,0.1883776052532652,-4.312086529433466,1.6172111564830095e-5,0.006112698791248779,ZNF446,1.153972375,1.5190057037037037
ENSG00000083896,1047.9352170420448,0.6156062426106268,0.18476627438963333,3.3318106599499986,8.628293785402336e-4,0.046075086433417387,YTHDC1,16.796445,9.850828111111111
ENSG00000084463,729.4214023906198,1.0546358117940595,0.20002702072997097,5.272466729471407,1.3460224381676622e-7,2.543832850088196e-4,WBP11,8.573826875,4.783939148148148
ENSG00000086544,524.4674118466575,-0.7525909825477225,0.22560376151604347,-3.3358973161190093,8.502456218462373e-4,0.046075086433417387,ITPKC,1.199832,1.7997334074074074
ENSG00000087299,826.5423246328778,0.5643983158115815,0.13936988579568876,4.049643239565892,5.1295772857906276e-5,0.011790402710001728,L2HGDH,5.538843875,3.207183185185185
ENSG00000088356,301.45901450698483,-0.6817511888658147,0.20386804656140342,-3.3440806461079062,8.255573520741887e-4,0.04544857856747711,PDRG1,1.53150075,2.4539277037037035
ENSG00000089048,276.54978977371803,0.760280999798724,0.18388664203132904,4.134509126928283,3.5571411780162034e-5,0.009758615209173807,ESF1,3.907487875,2.2833722962962963
ENSG00000090104,201.2985573140358,1.4880723183249043,0.4207241114692743,3.536931394609598,4.0480480383185853e-4,0.031294141002594755,RGS1,8.170591125,4.0516047777777775
ENSG00000092330,1048.5866323033774,0.5809332075117601,0.12716139605018337,4.568471450899287,4.912939715744555e-6,0.0028028194235428464,TINF2,29.778906125,18.727050703703704
ENSG00000096746,914.673637736301,0.7539606755334902,0.17474590432654136,4.314611426454901,1.5988387596840308e-5,0.006112698791248779,HNRNPH3,20.972717,12.020639851851852
ENSG00000096996,397.2239822914639,0.5716606378639477,0.15950958155338832,3.5838639428228407,3.3854848385143574e-4,0.02893653850165362,IL12RB1,4.3118247499999995,2.962410037037037
ENSG00000100079,60.64721813174672,1.363784387305383,0.4007966040812557,3.402684487388759,6.672728858049184e-4,0.04032536379229993,LGALS2,2.370287,1.7729474444444444
ENSG00000100138,738.7631592649999,-0.8448553676393623,0.23701197038543786,-3.564610539566531,3.643968579090596e-4,0.029942155343841523,SNU13,7.2973335,14.07848662962963
ENSG00000100324,473.8878428051389,-0.6099108894683968,0.18175693678848373,-3.3556402316472207,7.918150142137262e-4,0.044744124839738435,TAB1,2.942125625,3.6120194074074075
ENSG00000100650,2731.1597801820963,0.8194866456647228,0.20019020231140683,4.093540224261158,4.248363350887738e-5,0.010790276707752096,SRSF5,87.155952,40.95968911111111
ENSG00000100739,28.453765256561702,0.8148498254691696,0.23658579749233347,3.4442043187126425,5.727427076280516e-4,0.03714015900107358,BDKRB1,1.1037917499999998,0.5794362592592592
ENSG00000100836,1835.6323336775376,0.5982527612966682,0.15352209702944808,3.8968511561036934,9.74514695061866e-5,0.014932901304781332,PABPN1,26.826960749999998,14.163876333333334
ENSG00000100941,1394.3468515874558,0.7001384097508526,0.2014465915617731,3.47555351680476,5.098002632390568e-4,0.03510604322847416,PNN,21.612395624999998,10.57670637037037
ENSG00000101109,1843.1290625089864,0.583890049290397,0.16329895670667974,3.5755895877472743,3.494394837830855e-4,0.029548447332203753,STK4,15.311778125,10.219729518518518
ENSG00000101298,593.1775756282899,3.065083736546647,0.782563256611464,3.916723294444726,8.976067532477154e-5,0.014280997642220428,SNPH,4.879848625,1.2177601851851851
ENSG00000101337,1130.3022008774753,-0.6966427828131596,0.16125406510414414,-4.320156408852332,1.559186489146156e-5,0.006112698791248779,TM9SF4,3.899633875,5.659118592592592
ENSG00000101346,1071.999764699223,-0.6193312475504408,0.1647198418858599,-3.759906763264118,1.6997669471451835e-4,0.019986805337352313,POFUT1,3.2164758750000004,4.753640444444445
ENSG00000101350,1212.2969640730817,-0.47154898858256733,0.12637630880446557,-3.7313084473148095,1.9048782238866496e-4,0.021315837967163173,KIF3B,2.4159935,3.160749222222222
ENSG00000101400,185.26699638881985,-1.0004047012983273,0.25175461906184227,-3.9737292806237763,7.075598141578943e-5,0.013001328158273026,SNTA1,0.7703045,1.4528566296296297
ENSG00000101407,535.0391621451457,-0.7557684386423673,0.17940402691886978,-4.212661508340286,2.5237913241773886e-5,0.007665565470166643,TTI1,2.0398225,2.904559037037037
ENSG00000102081,567.598814870544,0.6255578119891502,0.17262718163819596,3.623750362212584,2.90361869713526e-4,0.02655941334671098,FMR1,10.45255675,6.428682444444444
ENSG00000102098,66.2387538986101,1.1958797531235295,0.3455219087543459,3.461082272423305,5.380083636824064e-4,0.036613038074315575,SCML2,1.00339575,0.501558
ENSG00000102225,1093.536612842366,-0.6732353066252593,0.14666652975280828,-4.590245012000556,4.4272600950281195e-6,0.002689402391297617,CDK16,5.270506375,7.73105574074074
ENSG00000103148,746.5306807102987,-0.6200888198984628,0.17295100270578978,-3.5853438846683505,3.3663433091886104e-4,0.02893653850165362,NPRL3,4.942201625,6.156735333333334
ENSG00000103266,718.2829547760086,-0.8950681030935655,0.26279462855405955,-3.405960418667541,6.593173726419162e-4,0.04011740064602118,STUB1,4.132763375,7.1389644444444444
ENSG00000103313,550.4770275900053,0.5281489526911759,0.12413598098288008,4.2546000644568505,2.0942299094900306e-5,0.007269542149084883,MEFV,3.802444875,2.399725148148148
ENSG00000104524,349.4823640773478,-0.963304261951957,0.27173790606238324,-3.544975656546091,3.926493476726643e-4,0.030940264104840274,PYCR3,1.219493,1.8423595555555556
ENSG00000104814,412.74971252964997,0.5854226555026183,0.1703073667730637,3.43744763714596,5.8722424736157e-4,0.03773280839890552,MAP4K1,15.40442675,9.583718037037038
ENSG00000106009,741.4612255902172,-0.9633554930415076,0.20901389719947958,-4.609049952894263,4.0451314390728625e-6,0.00255500867945628,BRAT1,1.86142925,3.3960525555555554
ENSG00000106560,510.32312345846526,0.6029909363757943,0.14829196579750145,4.066241438859892,4.7777438570679786e-5,0.011286756286787396,GIMAP2,25.359302375,14.818768666666667
ENSG00000106609,1403.3903498151255,-0.642066794904722,0.16277878190497458,-3.944413315978378,7.999558319637656e-5,0.01321014441346766,TMEM248,7.89279225,12.161485148148149
ENSG00000107807,30.240109896187917,5.749382583347526,1.6991828236278534,3.3836162321087153,7.153791999532586e-4,0.04206344508869643,TLX1,0.008161375,0.1284528888888889
ENSG00000108309,200.2668439319001,0.5888716124670581,0.16033466888825448,3.6727653261159205,2.3993981357652749e-4,0.02424345964885104,RUNDC3A,1.09876,0.6473947037037037
ENSG00000108474,1043.2434676179594,-0.5731321326615543,0.15231231162766057,-3.7628746260684487,1.6797142038900754e-4,0.019986805337352313,PIGL,27.73973975,29.537567925925927
ENSG00000108861,1290.727872839398,0.6165317798948607,0.12755517871017738,4.8334515785964625,1.3418592863725735e-6,0.0012679824778839503,DUSP3,27.0336095,16.361347037037035
ENSG00000109193,19.83606248118248,4.746955064740919,1.0300429997979972,4.608501844750024,4.055807769141017e-6,0.00255500867945628,SULT1E1,1.675362,0.07939181481481482
ENSG00000110011,347.1869377936217,-0.6452139020208247,0.17932699377712658,-3.5979742281450253,3.207053879784422e-4,0.02811792754703775,DNAJC4,4.190702375,5.730186296296297
ENSG00000111011,1082.215559074451,0.54717579317576015,0.16643304465478514,3.287663181976334,0.0010102262342971317,0.04926525866491437,RSRC2,24.034478874999998,15.448833703703704
ENSG00000111224,261.6776309148539,0.9593535960676428,0.19339079217707797,4.960699448344015,7.023979925352974e-7,7.964724970021916e-4,PARP11,4.316281375,2.483102
ENSG00000111249,40.48551960882893,2.758175704119891,0.7994836820482052,3.4499462166053134,5.606982485800711e-4,0.03706765949222704,CUX2,0.31637375,0.07489225925925926
ENSG00000111325,180.28427610370318,-1.0928439282522557,0.23124120145381116,-4.725991395052252,2.2899534586714083e-6,0.0017704462899337265,OGFOD2,0.961391625,1.9283663703703704
ENSG00000111605,1298.9569726498164,0.4614725346825194,0.11562194217257801,3.991219365557125,6.573444171219078e-5,0.012562664259355651,CPSF6,13.90637225,9.404514148148149
ENSG00000111667,988.7730334548911,0.7289585874391542,0.2221065344894763,3.282022247182886,0.0010306547319956672,0.04978803376912158,USP5,6.595499625,5.096985777777777
ENSG00000112787,1086.348940676017,-0.8880834746164483,0.25480530626024966,-3.4853413676926706,4.915095583679274e-4,0.034403691071761514,FBRSL1,5.94214175,9.545130444444444
ENSG00000113593,377.91237666489013,0.7132075827700795,0.1529609407399754,4.662677800749737,3.121212197710516e-6,0.0023082042726460072,PPWD1,16.083911375,8.155169444444445
ENSG00000113905,84.67652095899369,0.9608461941625287,0.23885211168579865,4.0227661684921054,5.7518594536467055e-5,0.012139115914522975,HRG,2.443199375,1.0945188888888888
ENSG00000114127,1284.8202213985242,0.6275862016333038,0.15822819974968352,3.9663359794660056,7.2985960808685e-5,0.01304325957350232,XRN1,16.578139125,10.447910703703704
ENSG00000114346,786.0326467238037,0.5367337195635027,0.1378941661327791,3.8923598772603523,9.92738384104102e-5,0.015076327835023813,ECT2,27.621724,19.13903074074074
ENSG00000114455,26.66504438112156,1.266778867860826,0.3841612749176008,3.297518387642114,9.7543287571478e-4,0.04837066409047433,HHLA2,0.60108025,0.18766040740740741
ENSG00000115042,381.2454819991224,-0.4334618258511816,0.12182840303723422,-3.5579701863013287,3.737317202528891e-4,0.030456115029446236,FAHD2A,3.682727875,4.2410675555555555
ENSG00000115317,307.4263202937412,-0.5582874149606726,0.163242861665459,-3.4199805692257237,6.262560876476227e-4,0.03886225068156698,HTRA2,2.7596265,3.563532851851852
ENSG00000115461,12044.06950402968,-1.8084160345111528,0.42322964149969583,-4.272895509168756,1.9295088972844182e-5,0.006946252110881756,IGFBP5,16.048816375,29.777050925925927
ENSG00000115677,8697.604496448052,-0.5292240086137043,0.15028869295335057,-3.521382734880626,4.2930249713345707e-4,0.03227447676542575,HDLBP,49.083419625,60.701453
ENSG00000115762,1570.1097988238039,0.5295941130653562,0.14381219194815612,3.682539747786289,2.3092184915806695e-4,0.023804543832300365,PLEKHB2,15.379532000000001,10.908358
ENSG00000115919,2938.094294430141,2.4184590140878903,0.5931116703349372,4.077577857677556,4.550729356244704e-5,0.011186218647011976,KYNU,22.5404515,9.335537777777779
ENSG00000116205,839.4571066116986,0.5060074574961532,0.14188914830357932,3.566216751217109,3.621718591714954e-4,0.02990379200314546,TCEANC2,5.833161125,3.5916902222222222
ENSG00000117020,842.3301345351598,0.7737244633951439,0.20909766883328676,3.7003017188681966,2.1534328153789716e-4,0.02347931971588521,AKT3,20.599588999999998,10.802674444444444
ENSG00000117411,534.7814671474835,-0.8218014104736536,0.24382373300165452,-3.3704734168272172,7.503914561524208e-4,0.04326579077185263,B4GALT2,2.84364575,4.972607333333333
ENSG00000117419,561.6965256291019,-0.8092551389446712,0.17813253761523185,-4.542994501614695,5.5460698665562574e-6,0.0030430033019437216,ERI3,6.11713625,8.818957962962964
ENSG00000117480,301.83451504599526,-1.1538967920381973,0.3276810510394624,-3.5214022549605235,4.2927089245857497e-4,0.03227447676542575,FAAH,1.759503625,2.8364415925925925
ENSG00000117971,119.54917918749287,0.5982859274948545,0.17041414245652925,3.5107762705050765,4.4680026486563855e-4,0.03275700734956744,CHRNB4,1.377870625,0.8466363703703703
ENSG00000118322,103.32042111494222,0.8771022867190211,0.23296822481518595,3.764900931939657,1.6661512780001306e-4,0.019986805337352313,ATP10B,0.911806875,0.5110932222222222
ENSG00000118894,151.47387177824223,-0.765452573063953,0.17248922795338192,-4.437683339105844,9.093226081377717e-6,0.0042962967338376,EEF2KMT,1.566175875,2.2868197407407407
ENSG00000119401,391.58637510186315,-0.444716041620822,0.13469990499796997,-3.3015319619380894,9.615837852124172e-4,0.04801711464627891,TRIM32,1.953869875,2.344006
ENSG00000119689,1371.9770797059898,0.4393245108804008,0.11886562960167141,3.6959759717978504,2.1904368999883057e-4,0.023513077853627856,DLST,34.553067625,23.552326185185187
ENSG00000119723,949.7432076175969,0.404514899775334,0.10949254852590395,3.69445140533589,2.20362029686084e-4,0.023513077853627856,COQ6,20.716951625,13.081612851851851
ENSG00000121851,242.04429278097817,0.7036051896267885,0.19090482661834604,3.6856333183939087,2.2813461961186416e-4,0.023804543832300365,POLR3GL,4.97889425,3.4989387777777776
ENSG00000121900,228.62231956799653,-1.3182561073230155,0.31164043558387666,-4.230054757987952,2.3363443401691848e-5,0.007589360340549885,TMEM54,2.104490125,4.547813259259259
ENSG00000122133,34.84922104087234,1.1533821842845446,0.3163676931518496,3.645701534166911,2.6666333435562434e-4,0.024921300297004473,PAEP,2.462875375,0.9404061851851852
ENSG00000122566,5676.988067535948,0.7228838000042713,0.18196664488831082,3.972617071925295,7.108727842432779e-5,0.013001328158273026,HNRNPA2B1,94.104537,50.89117366666667
ENSG00000122882,593.9606400482359,0.5046341991632453,0.13746738998387237,3.670937516326227,2.416624185215178e-4,0.02424345964885104,ECD,17.364597500000002,11.170607074074073
ENSG00000123933,1512.6533011447482,-0.7115533526610218,0.2124908147917585,-3.34863110840036,8.121184622818861e-4,0.045141578186119614,MXD4,6.759778875,8.390226111111112
ENSG00000124102,27.327438858590778,4.671970752713247,1.2814650230852958,3.6458043477962923,2.665567299750798e-4,0.024921300297004473,PI3,2.82715425,0.9887071111111111
ENSG00000124557,102.99744516750575,-3.344457866539371,1.0001228806985871,-3.344046947714328,8.256576387412797e-4,0.04544857856747711,BTN1A1,0.07705825,1.0934626296296297
ENSG00000124608,646.3300796827067,-0.5379651771776552,0.136169043881855,-3.9507156828127,7.79178435927715e-5,0.013101267205857203,AARS2,2.0010197499999998,2.259759407407407
ENSG00000124935,584.5528780107309,-5.722843149009287,1.351395244081301,-4.234766382428527,2.2878943139428277e-5,0.007589360340549885,SCGB1D2,2.285048,62.075299888888885
ENSG00000125454,240.23408903152307,0.805682914639317,0.23842667227261158,3.379164365126556,7.270652511068699e-4,0.04206344508869643,SLC25A19,3.634965625,2.4274696296296296
ENSG00000125676,1135.7510763346725,0.6083412452787806,0.16417484299473853,3.705447400965547,2.1101791933988853e-4,0.023306518117221845,THOC2,15.719730375000001,10.073642925925926
ENSG00000125954,5.523994823971392,5.713205266167514,1.683641160732719,3.393362789777088,6.904013608819555e-4,0.04120363770961818,CHURC1-FNTB,0.12147187499999999,0.050664
ENSG00000125966,206.36036215389228,-0.7383731683373367,0.21416464422967735,-3.447689374654579,5.654038830484307e-4,0.03706765949222704,MMP24,0.5006010000000001,0.5908881481481482
ENSG00000125967,478.2108764863276,-1.0018029879617258,0.27181388578727245,-3.6856210824555116,2.281455814215793e-4,0.023804543832300365,NECAB3,4.254808375,6.419259777777778
ENSG00000125970,1585.9047232300538,-0.9050436964349686,0.17807374111913019,-5.08240962843309,3.726766343392436e-7,5.762597157705631e-4,RALY,9.12293825,16.644718037037038
ENSG00000126262,95.91581312446088,1.3985198409910162,0.331158173326948,4.2231173911274,2.409462392790251e-5,0.007589360340549885,FFAR2,2.3910913750000002,1.0529108148148147
ENSG00000126545,301.4287431334407,-14.317689542689076,4.029523163863694,-3.553196981491132,3.8057937084768565e-4,0.030679026155205145,CSN1S1,0.018357375,26.058899074074077
ENSG00000126903,235.66017509758643,-0.9876285177097461,0.22033412154791196,-4.482412940725501,7.380375496975386e-6,0.003692141377295716,SLC10A3,0.901058625,1.9311468148148148
ENSG00000127580,293.11342589349096,-1.1909364313550228,0.22482521762974828,-5.297165700140932,1.1761395957487417e-7,2.500619798011294e-4,WDR24,1.022359375,1.7433855555555555
ENSG00000127922,817.2496807778824,0.6626806914671391,0.19886088309897565,3.3323833281848314,8.610556565666678e-4,0.046075086433417387,SEM1,39.944998749999996,25.818853185185187
ENSG00000129167,374.8642595117535,0.7307693336431176,0.18211354234141425,4.0127127518782775,6.002493835950586e-5,0.012300773211528135,TPH1,3.925601125,1.8544682222222222
ENSG00000130234,262.1353610416075,7.134617814325544,2.0441089621124107,3.49033145813936,4.8242180135934636e-4,0.034403691071761514,ACE2,2.69680975,2.6553009629629627
ENSG00000130561,631.7872120653176,0.4608727480181572,0.12173760451139157,3.7857878826179068,1.5322233488497446e-4,0.01912883383681808,SAG,2.7213888749999997,1.6325972962962962
ENSG00000130731,433.84688520297885,-0.9945312366367989,0.2386225608617655,-4.167800534220788,3.0755287669418254e-5,0.008866384541849747,METTL26,4.247323874999999,7.400261925925927
ENSG00000130881,535.550518473667,-1.0466237188787113,0.2898805613041232,-3.6105343323820325,3.055668489964825e-4,0.027354665971479848,LRP3,1.328059,2.847191962962963
ENSG00000132004,139.21435201926897,-0.8090954314792844,0.23440367037042223,-3.4517182696017144,5.570290160219665e-4,0.037009791146553235,FBXW9,0.65649775,1.1701823703703704
ENSG00000132297,225.88126862274655,1.02684813821203,0.30923000906294407,3.320661346302306,8.980443393851699e-4,0.046569622465251086,HHLA1,3.158629625,1.153361074074074
ENSG00000132768,285.1604541284416,-0.9287664130668273,0.27456751214707553,-3.3826522511859376,7.178947259060882e-4,0.04206344508869643,DPH2,1.656862,2.6272245185185183
ENSG00000133243,949.2563278908397,-0.6330769516995594,0.17842496313844464,-3.5481411376744307,3.8796027148770576e-4,0.030835589989413024,BTBD2,5.117479250000001,7.464967925925926
ENSG00000134453,826.8938507195952,0.5207402791822417,0.13149947242273116,3.960018010629113,7.494411092493516e-5,0.01304325957350232,RBM17,19.713702625,12.101738703703704
ENSG00000134461,258.64004041024435,-0.6526842025039292,0.15197342543062137,-4.29472587496484,1.749093217317228e-5,0.00646746228985842,ANKRD16,1.6514575,1.8697612222222222
ENSG00000135222,524.3723198896481,-28.148677402094645,3.2496594559214413,-8.66203914099457,4.633991753200287e-18,3.940978286509184e-14,CSN2,0,26.035621703703704
ENSG00000135392,849.8420865265678,0.3300549715070823,0.09920366999656205,3.3270439643868066,8.777252437447309e-4,0.046075086433417387,DNAJC14,8.629854,6.910831111111111
ENSG00000135631,684.6953824973765,-0.7037480593628221,0.20511581316512162,-3.4309790576521437,6.014070282958006e-4,0.03823976014638123,RAB11FIP5,1.656809625,2.156597259259259
ENSG00000135763,463.8763007695487,-0.7396027032391532,0.21815213017273646,-3.3903070423998316,6.981438263102986e-4,0.04137536007565111,URB2,1.08071225,1.6704911481481481
ENSG00000136206,184.6798583974604,-0.5882067168427407,0.178039289396763,-3.3038028787674723,9.538287398187823e-4,0.04801711464627891,SPDYE1,1.33309475,1.296374
ENSG00000136243,520.4333129017034,0.5194418124137904,0.1577299124524859,3.293235914083611,9.904133397429802e-4,0.04879699095891608,NUPL2,31.033216875,18.533095074074073
ENSG00000136270,797.8368356529246,-0.7939587289069885,0.1826384944694602,-4.347159842799459,1.3791171630003889e-5,0.005721318006213077,TBRG4,6.785373,9.45953937037037
ENSG00000136718,488.37679566572143,-0.7567874336038631,0.1974492573035887,-3.832819854269,1.2668272420740257e-4,0.017237971648349684,IMP4,4.15349875,7.016426148148148
ENSG00000136937,891.7571191323327,0.506965031834628,0.1465438092115704,3.4594776440040875,5.41224203764277e-4,0.036613038074315575,NCBP1,8.14017,5.881453185185185
ENSG00000136938,1099.8111367053073,0.7144286079625204,0.18866135094569988,3.7868307651848934,1.5258094389505167e-4,0.01912883383681808,ANP32B,18.571362,12.631080518518518
ENSG00000137135,406.43278344371805,0.4776004383206573,0.14003497642606141,3.410579631673882,6.482495124722046e-4,0.039665306712953846,ARHGEF39,2.37818675,1.509144037037037
ENSG00000137207,1089.6953671526019,-0.6155632295687976,0.18075511450137446,-3.405509333812609,6.60407559579395e-4,0.04011740064602118,YIPF3,8.88450225,14.415447888888888
ENSG00000137409,1914.369508399147,-0.42383198676336664,0.1242185954357344,-3.4119850194461416,6.449165734347354e-4,0.039665306712953846,MTCH1,13.885479875,18.31569922222222
ENSG00000137860,236.613547567172,0.6917370852385496,0.16562878919112312,4.17643024873132,2.961194877236933e-5,0.008683959252917758,SLC28A2,3.2893707500000002,1.6541306296296296
ENSG00000138073,951.2741847800796,-0.8287998650963049,0.18725500199759365,-4.42604927107344,9.597461144094091e-6,0.00431684918392079,PREB,4.4875705,7.44224262962963
ENSG00000138109,6.272019825952463,2.3274849439040026,0.6997665864923136,3.326087568100207,8.807425410097134e-4,0.046075086433417387,CYP2C9,0.50865525,0.15771
ENSG00000138111,249.82717786345316,0.6039662992259814,0.17084303051115518,3.5352118106248738,4.074484168433671e-4,0.031294141002594755,MFSD13A,8.900541,5.117724555555555
ENSG00000138398,815.0642199587094,0.5809892841906734,0.14193214848238325,4.093429786013465,4.250388261622614e-5,0.010790276707752096,PPIG,13.401288000000001,8.635104185185186
ENSG00000138658,331.1947940008129,0.5460020332786495,0.15675829826629628,3.483082167370289,4.956762043273544e-4,0.034425118044593174,ZGRF1,11.161071125,6.207493592592593
ENSG00000139218,2904.2706544390367,0.474006920207453,0.11786580143247917,4.0215814464129656,5.7808712392048977e-5,0.012139115914522975,SCAF11,29.537902625,20.365343333333332
ENSG00000139645,1604.9640347324382,-0.576925011383432,0.17278390167900556,-3.3389974747487274,8.408132865744294e-4,0.04598518711043238,ANKRD52,3.4538843750000003,4.00363037037037
ENSG00000140057,192.75145735476247,0.4871120698110051,0.14648464577645476,3.3253455830064964,8.830900215941013e-4,0.046075086433417387,AK7,6.133594875,3.721281444444444
ENSG00000140299,737.6598815297122,0.5969404434939197,0.1696173561052407,3.519335858080127,4.3262864968646425e-4,0.03227447676542575,BNIP2,16.592498125,11.384197333333333
