gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,20180323_expression_mean_tpm,20180228_expression_mean_tpm
ENSG00000158793,631.6137862949308,-0.7686311811508145,0.1907641204852655,-4.0292229964186745,5.5961514461747686e-5,0.016332078539551778,NIT1,6.442224125,8.106421851851852
ENSG00000159692,2073.8755100835856,-0.673153683865593,0.17828464644084904,-3.7757243672069696,1.5954333937281213e-4,0.029754595690395125,CTBP1,13.908303875,18.731218074074075
ENSG00000160654,388.82011226163957,0.8132747795267651,0.22038800949956686,3.6901952214798848,2.240820185950665e-4,0.03578336159206312,CD3G,6.656363,4.13116537037037
ENSG00000161647,430.8355963211907,2.4393613806052374,0.564479292981363,4.321436429884729,1.5501671507834865e-5,0.008746559787104025,MPP3,15.785219750000001,3.3912414074074073
ENSG00000162068,50.96431414247383,-1.1872806341740068,0.30905828563336907,-3.8416075198917623,1.2223117242958495e-4,0.025862588196444807,NTN3,0.326429375,0.5145198148148148
ENSG00000162076,272.8648912576942,-1.0848217819133401,0.2611483741971585,-4.154043789276418,3.2665062192929246e-5,0.012020032776950289,FLYWCH2,2.739279375,4.587729518518518
ENSG00000163093,843.5917758110551,-0.5869900680738692,0.15261850627514253,-3.84612641284561,1.1999986866689287e-4,0.025862588196444807,BBS5,5.9397875,6.946021481481481
ENSG00000163517,420.74805434024387,-1.269692886831644,0.3591368904525622,-3.5354009030697324,4.0715692720862904e-4,0.0473615495100348,HDAC11,1.694353375,2.5696334444444444
ENSG00000163605,752.0187628553482,0.9290023673159852,0.19956420749214657,4.655155245474288,3.237366827446689e-6,0.002884153067799479,PPP4R2,18.608327,10.163871407407408
ENSG00000164164,977.80486037349,0.6388013427479133,0.17932599071960592,3.562235123779369,3.6771083175978956e-4,0.04648850539526853,OTUD4,13.270636375,7.844693333333334
ENSG00000164393,8.598720048039807,2.397686423444193,0.6451142832162319,3.716684757761792,2.0185404493038969e-4,0.03384282740961482,ADGRF2,0.113368375,0.015300888888888888
ENSG00000164985,466.14576960837127,0.5725457789396677,0.14202918527968872,4.031183997938108,5.549657516365047e-5,0.016332078539551778,PSIP1,11.40753125,7.037115851851851
ENSG00000165175,550.1394642871829,-0.9936366129186139,0.2520418772434981,-3.9423472947658613,8.068802369706396e-5,0.01923670672000284,MID1IP1,1.67014725,3.327659962962963
ENSG00000165494,1720.9791269485106,0.5262698087394334,0.13010200943941783,4.0450551917454565,5.2310798831860685e-5,0.016169036438736278,PCF11,14.6896725,8.987723666666668
ENSG00000166111,323.80748016872224,0.623523492139213,0.17535435201736713,3.555791373101816,3.768430372713585e-4,0.04648850539526853,SVOP,1.17263775,0.6461001481481482
ENSG00000166912,539.0201260079451,0.620015305532732,0.1684807842814971,3.6800357273789315,2.3320127845949748e-4,0.036549981856332535,MTMR10,6.2801495,3.9358363703703705
ENSG00000167394,180.48948649254424,-1.2892540455108155,0.2835086108718182,-4.547495194400714,5.428815954594054e-6,0.004141200687113589,ZNF668,1.1358143749999998,1.8049818888888889
ENSG00000167531,1314.9634395249502,-29.09791801176217,2.849840048656286,-10.210368832974323,1.7818620642511154e-24,3.016157916157863e-20,LALBA,0,61.41380818518518
ENSG00000167914,280.66213015830857,0.8082388468682251,0.20263240294346274,3.988694972411372,6.643778476524925e-5,0.0177036107421246,GSDMA,3.012658875,1.5323732962962964
ENSG00000168936,533.4203208487896,-1.0098727797374187,0.18774228429967402,-5.379037458207661,7.488512828706299e-8,1.8108293807358788e-4,TMEM129,2.465083875,4.389226259259259
ENSG00000169045,5265.495382428964,0.9299439358202349,0.1969416884601579,4.721925271846984,2.3362252602095148e-6,0.002326193234092145,HNRNPH1,217.789020375,101.38395966666667
ENSG00000169733,419.5711277685998,-0.8987537046136869,0.251586737101035,-3.5723413522102927,3.5380382148724745e-4,0.04571631516270716,RFNG,1.850276625,3.1287173333333334
ENSG00000169962,78.93184198052232,-1.1122244561290044,0.3048772105611918,-3.648106246057936,2.6418039520804227e-4,0.03881359102820874,TAS1R3,0.17737575,0.31969014814814817
ENSG00000170017,2767.6295893864535,2.1074303217796047,0.5929262530944818,3.554287419018684,3.790047701628793e-4,0.04648850539526853,ALCAM,39.028732,14.42895114814815
ENSG00000170044,18.127298953950366,5.020465268033588,0.9512316687751807,5.27785757437829,1.3070298708858968e-7,2.765511828060697e-4,ZPLD1,0.76144525,0.05895722222222222
ENSG00000170325,278.73954237229015,-0.6851432132672683,0.1931139777659334,-3.547869611477353,3.8836042630593665e-4,0.046511510929220824,PRDM10,1.023790625,1.3160271851851852
ENSG00000171209,238.00150337301753,-29.94601438560032,4.594843130878541,-6.5173094124487765,7.157967966532184e-11,2.4232584753898056e-7,CSN3,0,12.253985629629629
ENSG00000171790,122.53846689775177,-0.99986039906954,0.2829937648098254,-3.5331534591988487,4.1063403989376077e-4,0.0473615495100348,SLFNL1,0.243622375,0.38786574074074076
ENSG00000173575,3420.7550091511,0.5621104925230676,0.15582157155188153,3.6073984296577972,3.0928254781091097e-4,0.041881805494362316,CHD2,86.099075625,49.7067982962963
ENSG00000174516,213.07990372042818,-0.8981951311824413,0.23534125190417146,-3.8165647710082595,1.3532256359121797e-4,0.026665844336097262,PELI3,1.15819125,1.6300198148148148
ENSG00000175322,823.8401629361546,0.6508720841954383,0.1770960861189339,3.675248270356052,2.376182307410293e-4,0.03690058524544406,ZNF519,24.805014125,12.268755555555556
ENSG00000175970,511.7265311544542,-0.5300962402211647,0.14109821740063275,-3.7569308102313954,1.720100295401378e-4,0.03125737061372149,UNC119B,2.1379445,2.6908314444444446
ENSG00000176946,468.3157472658703,-0.6502965710546134,0.18426447785221162,-3.52914776974095,4.169002703961237e-4,0.0473615495100348,THAP4,2.799145375,3.6534353333333334
ENSG00000177045,346.31887440346196,-0.6666440209424579,0.18740565227445277,-3.557224730693649,3.7479350866141095e-4,0.04648850539526853,SIX5,1.54517975,2.055602111111111
ENSG00000177051,552.367368742181,-0.7826472050700842,0.20090180054234105,-3.8956704367870385,9.792747042058188e-5,0.022101577224122527,FBXO46,2.163018,3.040448111111111
ENSG00000177082,1229.2293474214173,0.5887979635494089,0.14695102736039656,4.006763165427794,6.155653175617005e-5,0.017081433000601484,WDR73,16.715108999999998,9.841359037037037
ENSG00000177352,263.41140549854805,-0.7293706637909133,0.1907065846321828,-3.8245699024900266,1.3100057501723555e-4,0.026665844336097262,CCDC71,1.644919,2.3821891481481483
ENSG00000179304,108.85660545747892,-2.492761322512733,0.6843726903510958,-3.642403266024395,2.7010449245053083e-4,0.03881359102820874,FAM156B,0.434653875,1.072684962962963
ENSG00000179859,523.771948020905,0.5406045038421765,0.15249945855980238,3.5449601523023078,3.9267244412399447e-4,0.046511510929220824,RNF227,6.07956175,3.584760111111111
ENSG00000180251,194.44404046524122,1.2498332120691884,0.26696000921947577,4.681724486462927,2.844716468195851e-6,0.002675139758730621,SLC9A4,1.9324187499999999,0.749662037037037
ENSG00000181896,1158.1491851906487,0.6017897223443202,0.16025097644862,3.7552951980749225,1.731372897317651e-4,0.03125737061372149,ZNF101,8.653513,5.5447065185185185
ENSG00000182858,411.46138630185874,-0.8203234459212992,0.22600278481097594,-3.6297050348622952,2.8374527256069007e-4,0.04002463523862334,ALG12,1.017274125,1.6872618518518518
ENSG00000183258,767.087856378849,1.2888667018631783,0.2701303888984447,4.7712762237488455,1.8306228611058972e-6,0.0019366845731212201,DDX41,17.760443875,9.175719037037037
ENSG00000184956,612.9474276412925,2.6500200833551713,0.627043257055182,4.226215741160518,2.3765415236797058e-5,0.010420416779221868,MUC6,4.69031725,0.5841881481481481
ENSG00000185504,718.1204935375971,-0.945205348239926,0.2556027337232235,-3.697946944743677,2.1735030198041178e-4,0.03571930642351874,FAAP100,3.160872,4.658198703703704
ENSG00000185670,323.2029605192507,0.6647438396095877,0.1578904043304475,4.21015984111581,2.5519007775930488e-5,0.01052952668503605,ZBTB3,4.99048375,2.8387963703703702
ENSG00000187187,509.6490460505429,0.7486095994612241,0.20276040281994864,3.692089722893231,2.2241896548364778e-4,0.03578336159206312,ZNF546,20.4655,10.768026703703704
ENSG00000196421,156.12963702565258,-1.4228352526292154,0.39879293795606285,-3.567854686498929,3.5991600249605187e-4,0.04615377404735357,C20orf204,0.903372375,0.9628117777777778
ENSG00000197409,171.63331992745555,-3.936010036519396,0.778894932255289,-5.053326030922663,4.3418179842033237e-7,6.681268456237242e-4,HIST1H3D,0.6977491250000001,10.185562444444445
ENSG00000198026,771.3829166084819,-0.5525483468749957,0.15579388880156628,-3.546662523963139,3.9014401382655116e-4,0.046511510929220824,ZNF335,2.791140875,2.9657553703703705
ENSG00000198131,1205.3676616428147,0.49634036532061265,0.13543109157884414,3.6648923045241597,2.474426834393603e-4,0.03732569121056952,ZNF544,19.93774775,13.35393
ENSG00000198695,9521.581125192375,1.5495869842734147,0.3513201913395476,4.410754128207091,1.0301123246075756e-5,0.0064580412291231236,MT-ND6,1469.782257125,483.7288732222222
ENSG00000198727,44164.602358611264,1.009566727531436,0.2512275197659417,4.018535582694155,5.856096662911591e-5,0.016521024702184084,MT-CYB,1319.513213125,707.1535122962963
ENSG00000198763,33040.20484980809,1.345762137571402,0.3125214781429803,4.3061428787806655,1.661257781758349e-5,0.009071003378007604,MT-ND2,1602.5902805,715.629357962963
ENSG00000198840,6419.354525332984,1.2360862125610028,0.24640939528153818,5.016392378824261,5.265074679804284e-7,7.42682659208726e-4,MT-ND3,1271.698553125,558.3066114074074
ENSG00000204366,157.1167743284487,-0.665700117549655,0.1591496748965634,-4.182855654479441,2.878701779809059e-5,0.01085626998128954,ZBTB12,1.067446625,1.1675334814814815
ENSG00000204611,404.7057701237732,0.5971245688334249,0.1598899067387392,3.7345982683517915,1.8801506831077225e-4,0.03280959857006641,ZNF616,13.1288575,7.4836482222222225
ENSG00000212907,6521.38283200626,1.2542754134812484,0.3490795552600075,3.5930933066160726,3.267755073465625e-4,0.04355377175476585,MT-ND4L,1483.6027295000001,660.6081128888889
ENSG00000213967,422.0244950734321,0.61086452544631,0.16006811888526642,3.8162785300436077,1.3547956595405945e-4,0.026665844336097262,ZNF726,14.203005,8.615019629629629
ENSG00000214415,61.19380464508047,-24.03379232669069,3.4345392844411133,-6.997675768498772,2.6024347635228696e-12,1.1012853310537904e-8,GNAT3,0.002139375,0.9382803333333334
ENSG00000214753,1301.8125110635833,0.537748619530033,0.14419638001259658,3.7292796080113577,1.920279776537051e-4,0.03286163254900058,HNRNPUL2,7.28538125,4.7549018518518515
ENSG00000215018,153.39906638998167,1.2016345894949,0.3403125282791191,3.530973706937224,4.140329025052509e-4,0.0473615495100348,COL28A1,5.5384275,2.1832935185185187
ENSG00000232434,343.23258200823875,-0.7729002339450265,0.21803858375414087,-3.5447865264826,3.9293117876047605e-4,0.046511510929220824,AJM1,1.00012875,1.2513364444444444
ENSG00000249961,318.6671933921592,0.7314847973752987,0.1873284415019363,3.904825084277113,9.429356141678947e-5,0.02156901505543237,TERB1,24.34828075,11.77992662962963
ENSG00000250021,270.8580091201382,-1.3224420842395812,0.3332924295256762,-3.967813148716307,7.253516799793347e-5,0.018055923363250292,C15orf38-AP3S2,0.8004766249999999,2.0028056666666667
ENSG00000256646,56.96775338055015,-4.144858089867011,1.1416027289664965,-3.6307359685618388,2.826141857881491e-4,0.04002463523862334,AC010132.3,0.098831625,0.7445613703703704
ENSG00000270885,246.70525250791837,0.576568553970604,0.15059684974446647,3.828556539854111,1.288970215802418e-4,0.026665844336097262,RASL10B,25.838030625,14.320891444444445
ENSG00000275111,307.9040130114779,0.4845414019327039,0.1382414371116577,3.5050373611302916,4.5654321065411124e-4,0.049985994873458325,ZNF2,2.1830785,1.4281956666666666
ENSG00000279765,643.919096982069,0.8514642980121482,0.2118409867516993,4.019355796383998,5.8357486770116094e-5,0.016521024702184084,AC013394.1,8.018610500000001,4.04474737037037
ENSG00000285641,49.6158536832337,-1.6349284723791933,0.42263132579756807,-3.868450757392014,1.095290495686239e-4,0.024394713448001277,AL358472.6,0.20911625,0.46011077777777776
ENSG00000285942,32.03253720976143,-7.87686801843632,1.735015025036236,-4.539942251089042,5.6269637740658455e-06,0.004141200687113589,AC018362.3,0.0267895,0.293538037037037
